Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.000101,15.123124,1
p4,1,0.001528,10.044898,1
n5,1,0.004438,8.095142,1
p7,1,0.010138,6.610547,0
u2,1,0.01497,5.920047,0
s4,1,0.01691,5.70569,0
n1,1,0.017057,5.690543,0
a3,1,0.023696,5.116711,0
p8,1,0.028126,4.82032,0
b5,1,0.036681,4.365179,0
d3,1,0.037719,4.317634,0
n4,1,0.04193,4.138037,0
p2,1,0.044317,4.044434,0
a7,1,0.070184,3.278715,0
a5,1,0.07106,3.258359,0
u3,1,0.081039,3.043939,0
s7,1,0.101468,2.682325,0
s3,1,0.153671,2.035427,0
d4,1,0.155321,2.019195,0
v1,1,0.182887,1.774007,0
s1,1,0.256386,1.28817,0
p12,1,0.263798,1.248714,0
d1,1,0.26802,1.226851,0
s8,1,0.274214,1.195545,0
p1,1,0.289628,1.121349,0
p9,1,0.345739,0.889035,0
p5,1,0.384165,0.75733,0
d5,1,0.404835,0.693917,0
p6,1,0.408224,0.683967,0
a6,1,0.431586,0.618551,0
u1,1,0.457509,0.551983,0
v2,1,0.476963,0.505799,0
a8,1,0.495405,0.464766,0
d2,1,0.533427,0.387858,0
a4,1,0.577759,0.309871,0
n2,1,0.597736,0.278424,0
r4,1,0.620156,0.245648,0
n3,1,0.634655,0.225801,0
s2,1,0.665625,0.186762,0
n6,1,0.718078,0.130341,0
a2,1,0.810768,0.057329,0
s6,1,0.819932,0.051816,0
s5,1,0.825122,0.048824,0
v3,1,0.842087,0.03969,0
b3,1,0.85475,0.033512,0
b2,1,0.85475,0.033512,0
v4,1,0.864438,0.029148,0
b4,1,0.91498,0.011398,0
r3,1,0.918687,0.010422,0
r1,1,0.968312,0.001578,0
