Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,75.085872,1
p2,1,4.4e-05,16.689524,1
s8,1,0.00016,14.25451,1
s5,1,0.000192,13.905026,1
s2,1,0.000289,13.137554,1
v4,1,0.000548,11.94407,1
r4,1,0.000872,11.081074,1
r1,1,0.001523,10.050971,1
r2,1,0.00176,9.784676,1
p6,1,0.00274,8.97294,1
n6,1,0.00303,8.789174,1
p8,1,0.003201,8.689192,1
r3,1,0.005587,7.679033,1
v2,1,0.005595,7.676298,1
s7,1,0.006579,7.384494,1
p7,1,0.007925,7.050368,1
s6,1,0.008873,6.848297,1
d3,1,0.008887,6.845361,1
v1,1,0.011069,6.454162,0
a7,1,0.018388,5.558824,0
n2,1,0.028718,4.784434,0
d1,1,0.051369,3.796214,0
s3,1,0.06948,3.295271,0
a6,1,0.087509,2.919607,0
a3,1,0.094849,2.790082,0
p4,1,0.111201,2.537075,0
d4,1,0.118513,2.436867,0
v3,1,0.13212,2.267418,0
a1,1,0.159403,1.979876,0
n3,1,0.194595,1.68248,0
a5,1,0.215564,1.533656,0
d5,1,0.26766,1.228698,0
n1,1,0.304286,1.055317,0
u1,1,0.316788,1.002162,0
p12,1,0.320749,0.985891,0
d2,1,0.408824,0.682217,0
p5,1,0.426458,0.63245,0
s1,1,0.428286,0.627468,0
s4,1,0.489645,0.477306,0
n5,1,0.493623,0.46862,0
b5,1,0.593818,0.284421,0
a8,1,0.656631,0.197643,0
a2,1,0.706753,0.141542,0
p3,1,0.777659,0.079734,0
u2,1,0.804079,0.061539,0
a4,1,0.811873,0.056649,0
b3,1,0.875394,0.02459,0
b2,1,0.875394,0.02459,0
p1,1,0.894579,0.01756,0
b4,1,0.915474,0.011265,0
u3,1,0.975357,0.000954,0
n4,1,0.9758,0.00092,0
