Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.034169,4.486252,0
n1,1,0.0651,3.402446,0
v1,1,0.274382,1.194707,0
v4,1,0.301035,1.069604,0
a2,1,0.359937,0.838112,0
a4,1,0.402952,0.6995,0
v2,1,0.450112,0.57037,0
s6,1,0.502379,0.449907,0
n6,1,0.59914,0.276295,0
a5,1,0.683416,0.166305,0
n2,1,0.68658,0.162812,0
s3,1,0.72712,0.121772,0
n3,1,0.790133,0.070829,0
s8,1,0.795959,0.066864,0
d3,1,0.801309,0.063329,0
n5,1,0.801309,0.063329,0
v3,1,0.809362,0.058201,0
s2,1,0.872906,0.02559,0
b3,1,0.921037,0.009826,0
b2,1,0.921037,0.009826,0
a6,1,0.926744,0.008453,0
a3,1,0.970374,0.001379,0
s7,1,0.984666,0.000369,0
b4,1,0.985021,0.000352,0
a7,1,1.0,0.0,0
