Feature,DoF,P Value,Chi Square,Is Significant
p1,1,0.055285,3.673469,0
b5,1,0.193076,1.69399,0
u1,1,0.196042,1.67162,0
b2,1,0.214728,1.539263,0
b3,1,0.214728,1.539263,0
s8,1,0.243926,1.357759,0
p9,1,0.301639,1.066936,0
a4,1,0.356127,0.851504,0
b4,1,0.356127,0.851504,0
p3,1,0.356127,0.851504,0
p7,1,0.422678,0.642857,0
a2,1,0.451163,0.567727,0
a6,1,0.499244,0.456542,0
v1,1,0.499244,0.456542,0
a7,1,0.550407,0.356589,0
a3,1,0.603236,0.270143,0
v2,1,0.605104,0.267367,0
d3,1,0.713906,0.134407,0
p2,1,0.956527,0.002972,0
