Feature,DoF,P Value,Chi Square,Is Significant
p10,1,0.0,103.877435,1
p9,1,0.0,98.862144,1
p2,1,0.0,63.297666,1
n6,1,0.0,63.218696,1
r3,1,0.0,63.037115,1
r4,1,0.0,45.652101,1
p8,1,0.0,38.291464,1
v4,1,0.0,33.648402,1
p7,1,4e-06,21.127442,1
p4,1,1.5e-05,18.791983,1
n4,1,1.5e-05,18.707591,1
n5,1,2.9e-05,17.498827,1
v2,1,4.8e-05,16.535715,1
p12,1,0.00048,12.192835,1
v1,1,0.000511,12.074116,1
r2,1,0.00064,11.65661,1
r1,1,0.001067,10.70706,1
a6,1,0.001538,10.032602,1
s1,1,0.001896,9.647481,1
s6,1,0.002869,8.888926,1
s8,1,0.003668,8.441144,1
p3,1,0.008144,7.001479,1
a5,1,0.011405,6.401106,0
a1,1,0.025403,4.996208,0
n2,1,0.030944,4.65606,0
d4,1,0.031295,4.63669,0
a7,1,0.034663,4.461705,0
v3,1,0.035367,4.427361,0
d5,1,0.036211,4.387163,0
d1,1,0.03671,4.363793,0
p6,1,0.044015,4.055987,0
u2,1,0.048342,3.898048,0
s7,1,0.050008,3.841198,0
p5,1,0.066671,3.363143,0
n1,1,0.073679,3.199097,0
d3,1,0.074606,3.178663,0
n3,1,0.082757,3.009901,0
s3,1,0.135829,2.224588,0
s4,1,0.1515,2.057079,0
s5,1,0.16862,1.895168,0
b4,1,0.168927,1.892444,0
b3,1,0.171277,1.871729,0
b2,1,0.171277,1.871729,0
a8,1,0.214069,1.54369,0
a3,1,0.225083,1.471665,0
s2,1,0.253793,1.302301,0
d2,1,0.300289,1.072909,0
u3,1,0.312053,1.021965,0
u1,1,0.532952,0.38876,0
b5,1,0.594101,0.283986,0
a2,1,0.609735,0.260561,0
a4,1,0.640603,0.217954,0
p1,1,0.874763,0.024842,0
