Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,249.989994,1
p2,1,0.0,34.470094,1
n5,1,0.0,32.925047,1
p7,1,0.0,32.86143,1
p3,1,0.0,32.011165,1
v4,1,0.0,30.215136,1
p4,1,0.0,30.110026,1
p8,1,0.0,28.842742,1
n6,1,0.0,28.499578,1
s6,1,0.0,26.516557,1
n4,1,2e-06,23.050985,1
r4,1,2e-06,22.99871,1
r3,1,2e-06,22.888925,1
s8,1,2e-06,22.738798,1
s2,1,8.5e-05,15.446353,1
a5,1,9.6e-05,15.205947,1
v1,1,0.0001,15.145973,1
s7,1,0.000312,12.994324,1
p6,1,0.000732,11.4056,1
d5,1,0.000892,11.038357,1
s5,1,0.001022,10.787005,1
p5,1,0.002988,8.815061,1
v2,1,0.00326,8.6559,1
u3,1,0.004032,8.269231,1
p12,1,0.006122,7.514132,1
u2,1,0.009279,6.76825,1
d4,1,0.010458,6.555186,0
v3,1,0.011161,6.439492,0
d1,1,0.013599,6.089405,0
r1,1,0.015126,5.901751,0
s1,1,0.028227,4.814173,0
r2,1,0.042736,4.105832,0
s3,1,0.048245,3.901436,0
a3,1,0.065593,3.390007,0
d3,1,0.137241,2.208621,0
n3,1,0.154946,2.02287,0
a7,1,0.164366,1.933594,0
n2,1,0.184412,1.761705,0
a2,1,0.256169,1.289344,0
a6,1,0.287427,1.131633,0
d2,1,0.325489,0.966761,0
n1,1,0.362892,0.82786,0
b2,1,0.377675,0.778255,0
b3,1,0.377675,0.778255,0
p1,1,0.471237,0.519073,0
a4,1,0.501369,0.452037,0
s4,1,0.502764,0.449097,0
a1,1,0.598369,0.277463,0
a8,1,0.704424,0.143911,0
u1,1,0.750123,0.101428,0
b5,1,0.884955,0.020935,0
b4,1,0.912364,0.012113,0
