Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.01153,6.381703,0
p9,1,0.137343,2.207474,0
p8,1,0.152003,2.052034,0
v2,1,0.154785,2.024451,0
p2,1,0.194419,1.68381,0
v1,1,0.211259,1.562774,0
p6,1,0.228839,1.448062,0
s6,1,0.240784,1.376,0
n1,1,0.267642,1.228792,0
p7,1,0.269954,1.21698,0
a5,1,0.277429,1.179643,0
a4,1,0.281237,1.161102,0
n5,1,0.30217,1.064594,0
n6,1,0.312272,1.021041,0
b3,1,0.314604,1.011248,0
b2,1,0.314604,1.011248,0
s7,1,0.326251,0.963722,0
s2,1,0.334928,0.92975,0
s8,1,0.391647,0.733824,0
s3,1,0.393497,0.728108,0
a2,1,0.448873,0.573495,0
n2,1,0.552579,0.352717,0
d3,1,0.625938,0.237609,0
v3,1,0.633402,0.227475,0
p1,1,0.646455,0.210399,0
n3,1,0.679221,0.171004,0
p3,1,0.716717,0.13166,0
u3,1,0.747415,0.103716,0
b4,1,0.770017,0.08547,0
a7,1,0.783077,0.075796,0
b5,1,0.793936,0.068227,0
p4,1,0.795416,0.067228,0
v4,1,0.918306,0.01052,0
a3,1,0.969451,0.001467,0
u2,1,0.974346,0.001034,0
a6,1,0.985412,0.000334,0
