Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.023751,5.112725,0
u1,1,0.044558,4.035309,0
n1,1,0.099009,2.721433,0
b1,1,0.10233,2.668855,0
p7,1,0.11907,2.429517,0
a4,1,0.300429,1.072289,0
b3,1,0.327972,0.956888,0
b2,1,0.327972,0.956888,0
n5,1,0.36195,0.831117,0
v1,1,0.381224,0.766751,0
a5,1,0.388262,0.74438,0
s6,1,0.430989,0.620157,0
v2,1,0.449415,0.572128,0
v3,1,0.45426,0.56,0
v4,1,0.469871,0.52228,0
p1,1,0.475085,0.510124,0
s7,1,0.489423,0.477794,0
p8,1,0.517101,0.419672,0
p6,1,0.545248,0.365899,0
s3,1,0.545994,0.364543,0
a2,1,0.557792,0.343541,0
a6,1,0.602721,0.270911,0
s2,1,0.652835,0.202344,0
n6,1,0.704988,0.143335,0
p9,1,0.705761,0.142548,0
a7,1,0.745705,0.105176,0
b4,1,0.751923,0.099922,0
p3,1,0.786689,0.073231,0
b5,1,0.829034,0.04663,0
s8,1,0.844128,0.038658,0
d3,1,0.862165,0.030144,0
u3,1,0.877769,0.023654,0
n3,1,0.879517,0.022977,0
a3,1,0.886458,0.020388,0
u2,1,0.910808,0.012548,0
p4,1,0.952717,0.003516,0
n2,1,0.957464,0.002845,0
