Feature,DoF,P Value,Chi Square,Is Significant
p11,1,0.011456,6.393155,0
u3,1,0.014961,5.9211,0
a6,1,0.034856,4.452238,0
r4,1,0.037623,4.321967,0
a7,1,0.037624,4.321924,0
r3,1,0.038273,4.292837,0
p3,1,0.042489,4.115627,0
r2,1,0.064527,3.417038,0
p9,1,0.072778,3.219229,0
p2,1,0.077246,3.121916,0
n6,1,0.105658,2.618,0
b5,1,0.111931,2.526745,0
n1,1,0.12061,2.409377,0
r1,1,0.125579,2.34632,0
u1,1,0.150289,2.06932,0
d3,1,0.153609,2.036046,0
a3,1,0.182296,1.778809,0
d2,1,0.206392,1.596552,0
a1,1,0.241174,1.373718,0
v2,1,0.250609,1.319908,0
s3,1,0.252806,1.307729,0
d1,1,0.344935,0.892004,0
p8,1,0.367604,0.811748,0
n4,1,0.392127,0.732336,0
p5,1,0.4432,0.587983,0
n2,1,0.455228,0.557603,0
s7,1,0.487115,0.482893,0
s6,1,0.534769,0.385321,0
p6,1,0.557204,0.344568,0
v4,1,0.564386,0.332166,0
p7,1,0.571343,0.320441,0
u2,1,0.624401,0.23973,0
s4,1,0.654032,0.200855,0
d4,1,0.72963,0.119452,0
s1,1,0.732299,0.117011,0
p4,1,0.752258,0.099644,0
b2,1,0.777892,0.079562,0
b3,1,0.777892,0.079562,0
a5,1,0.787307,0.072797,0
a2,1,0.822977,0.05005,0
v1,1,0.823028,0.05002,0
n5,1,0.861354,0.030503,0
a8,1,0.872928,0.025581,0
p1,1,0.890086,0.019098,0
s5,1,0.896246,0.017006,0
a4,1,0.907637,0.013461,0
n3,1,0.932829,0.007104,0
d5,1,0.934196,0.006817,0
p12,1,0.955677,0.003089,0
v3,1,0.957782,0.002802,0
s8,1,0.970956,0.001326,0
b4,1,0.98295,0.000457,0
s2,1,0.987008,0.000265,0
