Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,39.862111,1
n5,1,5e-06,20.874596,1
a3,1,0.002194,9.379342,1
p2,1,0.008292,6.969361,1
a5,1,0.009038,6.81521,1
n6,1,0.01445,5.982294,0
p4,1,0.014875,5.931237,0
p3,1,0.026772,4.905427,0
s7,1,0.027918,4.833139,0
r4,1,0.029735,4.724575,0
n4,1,0.038773,4.270807,0
p7,1,0.052183,3.769901,0
d5,1,0.056942,3.624295,0
a7,1,0.059743,3.544508,0
b5,1,0.064684,3.413032,0
s3,1,0.06583,3.384041,0
p8,1,0.081449,3.035745,0
s8,1,0.108234,2.57982,0
s6,1,0.117392,2.451773,0
r3,1,0.129603,2.297253,0
d1,1,0.155153,2.020847,0
a6,1,0.158526,1.988233,0
p5,1,0.175035,1.839287,0
r2,1,0.178656,1.808773,0
d4,1,0.191333,1.707321,0
s2,1,0.230923,1.435166,0
u1,1,0.254617,1.297793,0
p12,1,0.261028,1.263299,0
a2,1,0.274502,1.194109,0
u2,1,0.274534,1.193953,0
a4,1,0.290307,1.118199,0
v3,1,0.314726,1.010739,0
v1,1,0.325059,0.968481,0
r1,1,0.357066,0.848185,0
d2,1,0.371562,0.798433,0
d3,1,0.376665,0.781558,0
s5,1,0.393979,0.726626,0
s4,1,0.404642,0.694488,0
v4,1,0.467419,0.528071,0
p1,1,0.472701,0.515656,0
s1,1,0.617307,0.24967,0
b3,1,0.654021,0.200868,0
b2,1,0.654021,0.200868,0
v2,1,0.712498,0.135795,0
b4,1,0.744187,0.10648,0
n3,1,0.75678,0.095921,0
u3,1,0.835049,0.04336,0
p6,1,0.837085,0.042281,0
n2,1,0.863333,0.02963,0
a1,1,0.934939,0.006664,0
n1,1,0.935144,0.006622,0
a8,1,0.991842,0.000105,0
