Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,157.398837,1
p11,1,0.0,84.449046,1
p2,1,0.0,45.948896,1
n6,1,0.0,41.822719,1
r3,1,0.0,41.180809,1
r4,1,0.0,38.168134,1
v4,1,1e-06,24.383609,1
r2,1,1e-06,24.240853,1
a7,1,6e-06,20.619829,1
p8,1,8e-06,19.915024,1
a6,1,8.8e-05,15.382131,1
v2,1,0.000236,13.522634,1
r1,1,0.000324,12.92461,1
d3,1,0.000358,12.739678,1
n5,1,0.000608,11.752227,1
s8,1,0.002067,9.488676,1
p7,1,0.002284,9.305714,1
p4,1,0.002586,9.0788,1
s6,1,0.002719,8.987091,1
v1,1,0.003049,8.778165,1
a1,1,0.00307,8.765289,1
s7,1,0.004977,7.887625,1
s5,1,0.005033,7.867443,1
d1,1,0.007202,7.221801,1
s2,1,0.007227,7.215587,1
d5,1,0.011378,6.405283,0
a3,1,0.012687,6.212177,0
a5,1,0.014592,5.965027,0
p12,1,0.018948,5.506315,0
s3,1,0.019815,5.428093,0
n1,1,0.021887,5.254749,0
v3,1,0.02819,4.816393,0
d4,1,0.030297,4.692353,0
n2,1,0.036924,4.353921,0
s1,1,0.081901,3.026759,0
u1,1,0.110998,2.539952,0
p5,1,0.128154,2.314725,0
n4,1,0.135831,2.224565,0
p6,1,0.174832,1.841014,0
b5,1,0.209634,1.573954,0
u3,1,0.256221,1.28906,0
p3,1,0.292415,1.108469,0
b3,1,0.303468,1.05889,0
b2,1,0.303468,1.05889,0
n3,1,0.33949,0.912357,0
u2,1,0.40399,0.696418,0
s4,1,0.591565,0.287906,0
p1,1,0.631224,0.230404,0
a2,1,0.667971,0.183985,0
a4,1,0.761466,0.092147,0
d2,1,0.94188,0.005316,0
a8,1,0.942415,0.005218,0
b4,1,0.942971,0.005117,0
