Feature,DoF,P Value,Chi Square,Is Significant
p8,1,3.8e-05,16.952632,1
p3,1,0.000637,11.663632,1
n4,1,0.001458,10.130715,1
p7,1,0.001633,9.922689,1
n5,1,0.003449,8.553081,1
r3,1,0.005004,7.878068,1
p4,1,0.005712,7.638899,1
s4,1,0.023245,5.150085,0
a5,1,0.02955,4.735311,0
n1,1,0.0477,3.920521,0
p5,1,0.047742,3.919037,0
s5,1,0.054343,3.702126,0
u2,1,0.081628,3.032176,0
a7,1,0.090402,2.867199,0
p2,1,0.096397,2.764163,0
p9,1,0.119297,2.426529,0
r4,1,0.127142,2.327059,0
s2,1,0.147814,2.094662,0
b5,1,0.162306,1.952613,0
d3,1,0.177431,1.819008,0
a8,1,0.188465,1.729579,0
s1,1,0.226471,1.462888,0
r2,1,0.232546,1.425221,0
v1,1,0.256791,1.285973,0
p12,1,0.303656,1.058067,0
s6,1,0.319682,0.990248,0
a3,1,0.340138,0.909912,0
u3,1,0.391868,0.733139,0
p6,1,0.410974,0.675981,0
d5,1,0.421665,0.645669,0
s7,1,0.431705,0.618233,0
a6,1,0.445015,0.583318,0
d2,1,0.460441,0.544823,0
v4,1,0.497154,0.461007,0
n6,1,0.50466,0.445124,0
b3,1,0.510706,0.432621,0
b2,1,0.510706,0.432621,0
a1,1,0.512459,0.429043,0
n3,1,0.534666,0.385515,0
v2,1,0.534992,0.384902,0
a4,1,0.56611,0.329235,0
s3,1,0.599864,0.275201,0
v3,1,0.725393,0.123384,0
u1,1,0.768794,0.086408,0
d1,1,0.780891,0.077372,0
b4,1,0.817531,0.053233,0
a2,1,0.850912,0.035327,0
s8,1,0.893101,0.018058,0
r1,1,0.901424,0.015342,0
p1,1,0.904734,0.014324,0
d4,1,0.933102,0.007046,0
n2,1,0.944866,0.004783,0
