Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.035452,4.423256,0
n1,1,0.255883,1.290894,0
v4,1,0.344337,0.894216,0
a4,1,0.370704,0.801305,0
v1,1,0.378021,0.777129,0
v2,1,0.569005,0.324351,0
s3,1,0.58914,0.29169,0
b4,1,0.650269,0.205561,0
s6,1,0.651803,0.203634,0
a2,1,0.714156,0.134161,0
s2,1,0.735652,0.113985,0
n5,1,0.761141,0.092405,0
a7,1,0.778301,0.079261,0
n3,1,0.831488,0.045281,0
d3,1,0.853292,0.034195,0
a3,1,0.882974,0.021668,0
b2,1,0.90217,0.01511,0
b3,1,0.90217,0.01511,0
s8,1,0.906325,0.013848,0
a5,1,0.918525,0.010464,0
n2,1,0.935917,0.006465,0
s7,1,0.956265,0.003008,0
n6,1,0.974452,0.001026,0
v3,1,0.98239,0.000487,0
a6,1,0.9917,0.000108,0
