Feature,DoF,P Value,Chi Square,Is Significant
p6,1,0.014294,6.001509,0
u3,1,0.016473,5.751617,0
a7,1,0.041175,4.168817,0
p7,1,0.065508,3.392132,0
p3,1,0.074275,3.185929,0
n1,1,0.108954,2.569329,0
p8,1,0.113367,2.50664,0
s8,1,0.152891,2.043171,0
a3,1,0.156637,2.006396,0
b5,1,0.161368,1.961364,0
a6,1,0.20235,1.625334,0
v4,1,0.229585,1.443432,0
v1,1,0.24781,1.335607,0
u1,1,0.287951,1.129177,0
d2,1,0.313704,1.015015,0
s2,1,0.346109,0.887672,0
n5,1,0.346509,0.886199,0
p5,1,0.354167,0.858472,0
n4,1,0.360655,0.83561,0
r2,1,0.365277,0.819671,0
p4,1,0.385768,0.752239,0
v2,1,0.40544,0.692133,0
s5,1,0.429303,0.624707,0
s4,1,0.444186,0.585444,0
n3,1,0.459502,0.547107,0
s6,1,0.460517,0.544638,0
u2,1,0.479555,0.499874,0
d3,1,0.484282,0.489205,0
n6,1,0.524859,0.404334,0
d5,1,0.52641,0.401317,0
s3,1,0.582528,0.302166,0
p1,1,0.593323,0.285185,0
n2,1,0.595123,0.282414,0
s1,1,0.685722,0.163755,0
a1,1,0.689879,0.159216,0
a8,1,0.740954,0.10929,0
r3,1,0.75483,0.097517,0
d1,1,0.76103,0.092494,0
v3,1,0.76292,0.090992,0
s7,1,0.763432,0.090587,0
p9,1,0.778305,0.079259,0
r1,1,0.823432,0.049788,0
b2,1,0.825088,0.048843,0
b3,1,0.825088,0.048843,0
r4,1,0.826325,0.048144,0
p12,1,0.827094,0.047712,0
a2,1,0.834067,0.043886,0
b4,1,0.893854,0.017803,0
a4,1,0.941615,0.005364,0
p2,1,0.965337,0.001889,0
a5,1,0.975838,0.000917,0
d4,1,0.977314,0.000809,0
