Feature,DoF,P Value,Chi Square,Is Significant
p12,1,3.8e-05,16.966178,1
s8,1,0.000196,13.864718,1
s2,1,0.001308,10.331902,1
s7,1,0.003001,8.806836,1
b3,1,0.003206,8.686239,1
b2,1,0.003206,8.686239,1
s3,1,0.003394,8.58258,1
d2,1,0.003875,8.341382,1
p8,1,0.006885,7.302597,1
u1,1,0.0151,5.904731,0
p6,1,0.016461,5.752996,0
p5,1,0.018501,5.548069,0
p9,1,0.022275,5.224156,0
p4,1,0.024016,5.093513,0
a2,1,0.025391,4.99703,0
a4,1,0.026271,4.938097,0
n5,1,0.027431,4.863493,0
p3,1,0.031836,4.607296,0
n4,1,0.035859,4.403798,0
n6,1,0.054529,3.696428,0
s6,1,0.062361,3.473456,0
v1,1,0.066081,3.377771,0
r1,1,0.091057,2.855579,0
v2,1,0.091876,2.841197,0
a5,1,0.135718,2.22585,0
n1,1,0.166464,1.914502,0
a3,1,0.177009,1.822556,0
d5,1,0.177955,1.814623,0
v3,1,0.287057,1.133374,0
s4,1,0.290744,1.116172,0
p1,1,0.340466,0.908676,0
b4,1,0.361505,0.832657,0
v4,1,0.454331,0.559824,0
s5,1,0.53743,0.380324,0
a6,1,0.560869,0.338201,0
n2,1,0.579486,0.307067,0
n3,1,0.613807,0.254669,0
p10,1,0.642827,0.215064,0
b5,1,0.751777,0.100044,0
d3,1,0.831185,0.045446,0
p2,1,0.835993,0.042858,0
a1,1,0.853373,0.034157,0
u2,1,0.858602,0.031739,0
a8,1,0.892451,0.01828,0
s1,1,0.908386,0.013242,0
p7,1,0.97418,0.001048,0
u3,1,0.97464,0.001011,0
a7,1,0.976379,0.000877,0
