Feature,DoF,P Value,Chi Square,Is Significant
b2,1,0.000611,11.740888,1
b3,1,0.000611,11.740888,1
d1,1,0.004129,8.226254,1
d2,1,0.004239,8.178677,1
a2,1,0.006535,7.396557,1
u1,1,0.008516,6.921702,1
s8,1,0.009606,6.706578,1
v3,1,0.012807,6.195577,0
p12,1,0.016714,5.726175,0
v1,1,0.036111,4.39184,0
s7,1,0.040663,4.190016,0
a4,1,0.046976,3.946244,0
s6,1,0.049225,3.867661,0
s2,1,0.059556,3.549697,0
s3,1,0.066934,3.356665,0
p5,1,0.072056,3.23555,0
a3,1,0.084305,2.979882,0
a1,1,0.092699,2.826867,0
v2,1,0.117276,2.453324,0
d3,1,0.142666,2.148963,0
n5,1,0.168319,1.897847,0
n6,1,0.176967,1.822908,0
p2,1,0.201197,1.633668,0
b5,1,0.291154,1.114275,0
n3,1,0.292485,1.108149,0
d5,1,0.327219,0.959872,0
a5,1,0.330552,0.946736,0
n2,1,0.331061,0.944745,0
p7,1,0.343898,0.895847,0
a8,1,0.37172,0.797908,0
r1,1,0.403731,0.697186,0
s4,1,0.41174,0.67377,0
a6,1,0.426104,0.63342,0
n1,1,0.445492,0.582097,0
n4,1,0.550086,0.357163,0
s1,1,0.554659,0.349036,0
p4,1,0.701123,0.147306,0
a7,1,0.709048,0.139229,0
p3,1,0.733246,0.116152,0
p1,1,0.765203,0.089195,0
p8,1,0.790181,0.070796,0
p10,1,0.807002,0.05968,0
s5,1,0.810981,0.057198,0
p6,1,0.920013,0.010084,0
b4,1,0.944129,0.004911,0
v4,1,0.973028,0.001143,0
