Feature,DoF,P Value,Chi Square,Is Significant
p9,1,2.2e-05,18.01585,1
s2,1,0.140556,2.171864,0
s7,1,0.225314,1.470203,0
s6,1,0.228449,1.450495,0
s5,1,0.246903,1.340742,0
s4,1,0.307603,1.040942,0
s8,1,0.317101,1.000868,0
r3,1,0.317193,1.000486,0
d5,1,0.346899,0.884767,0
a7,1,0.354201,0.85835,0
d3,1,0.448356,0.574804,0
d1,1,0.455975,0.555757,0
r2,1,0.497177,0.460958,0
a5,1,0.516081,0.421717,0
n5,1,0.521442,0.411039,0
b1,1,0.522844,0.40828,0
a3,1,0.534432,0.385957,0
p3,1,0.537387,0.380404,0
s3,1,0.550651,0.356153,0
u4,1,0.566377,0.328781,0
a2,1,0.566513,0.328551,0
p4,1,0.591701,0.287696,0
d4,1,0.594267,0.283729,0
p6,1,0.672056,0.179207,0
b4,1,0.684432,0.165179,0
v4,1,0.694572,0.15418,0
a8,1,0.704338,0.143998,0
r1,1,0.71833,0.130098,0
v1,1,0.724572,0.124154,0
v3,1,0.748148,0.103094,0
d2,1,0.752112,0.099765,0
u1,1,0.760371,0.093021,0
a4,1,0.763227,0.090749,0
p1,1,0.766308,0.088332,0
p7,1,0.780687,0.07752,0
s1,1,0.787325,0.072785,0
n4,1,0.806038,0.06029,0
p5,1,0.809312,0.058232,0
r4,1,0.845055,0.038193,0
n6,1,0.848102,0.036688,0
n3,1,0.849766,0.035879,0
p2,1,0.87362,0.025301,0
p8,1,0.910635,0.012597,0
n1,1,0.916128,0.011091,0
a1,1,0.916873,0.010894,0
u2,1,0.926174,0.008586,0
p12,1,0.927026,0.008388,0
b2,1,0.943667,0.004993,0
b3,1,0.943667,0.004993,0
b5,1,0.948533,0.004167,0
v2,1,0.963996,0.002038,0
u3,1,0.965491,0.001872,0
n2,1,0.970759,0.001344,0
a6,1,0.988191,0.000219,0
