Feature,DoF,P Value,Chi Square,Is Significant
a1,1,0.000964,10.896023,1
a8,1,0.002423,9.197685,1
s8,1,0.006834,7.316109,1
p5,1,0.014658,5.957138,0
s7,1,0.016894,5.707392,0
p12,1,0.021879,5.25542,0
b3,1,0.027791,4.840984,0
b2,1,0.027791,4.840984,0
p4,1,0.037906,4.309239,0
p7,1,0.064187,3.425754,0
d2,1,0.071795,3.241494,0
p3,1,0.07264,3.222337,0
s3,1,0.10231,2.669162,0
a2,1,0.155933,2.013226,0
p8,1,0.156819,2.004633,0
d1,1,0.174792,1.841356,0
a4,1,0.2122,1.556353,0
p6,1,0.233127,1.421681,0
n4,1,0.246691,1.341944,0
s2,1,0.257173,1.283913,0
u1,1,0.352353,0.864967,0
b4,1,0.526359,0.401416,0
r1,1,0.542038,0.371776,0
d5,1,0.643924,0.213647,0
s5,1,0.64825,0.208114,0
a7,1,0.694803,0.153935,0
b5,1,0.886343,0.02043,0
a6,1,0.988407,0.000211,0
