Feature,DoF,P Value,Chi Square,Is Significant
p9,1,1e-06,24.093453,1
a7,1,0.01195,6.318271,0
s5,1,0.04834,3.89813,0
d3,1,0.052581,3.757197,0
s2,1,0.059905,3.540018,0
r2,1,0.081994,3.024937,0
s7,1,0.087808,2.914104,0
a3,1,0.093764,2.808527,0
p2,1,0.147731,2.095523,0
a6,1,0.150818,2.063955,0
s8,1,0.170214,1.881054,0
s3,1,0.194366,1.684211,0
u3,1,0.207752,1.58702,0
r4,1,0.21325,1.549223,0
r1,1,0.224327,1.476476,0
s6,1,0.226316,1.463864,0
s4,1,0.24293,1.363511,0
d1,1,0.251552,1.314663,0
n6,1,0.265685,1.238891,0
u1,1,0.276313,1.185136,0
d5,1,0.291427,1.113017,0
n4,1,0.371203,0.799634,0
n5,1,0.379876,0.771102,0
v2,1,0.381048,0.767317,0
v3,1,0.384366,0.75669,0
n1,1,0.389449,0.740663,0
b5,1,0.390104,0.738618,0
v1,1,0.400374,0.707203,0
v4,1,0.418314,0.655048,0
a5,1,0.432881,0.61508,0
d2,1,0.485401,0.486705,0
a1,1,0.49432,0.467109,0
a2,1,0.503419,0.447722,0
d4,1,0.509953,0.434163,0
b4,1,0.542605,0.370734,0
r3,1,0.557714,0.343677,0
a8,1,0.565627,0.330054,0
n2,1,0.568239,0.325638,0
p5,1,0.671065,0.180359,0
p1,1,0.671931,0.179352,0
p4,1,0.687756,0.161526,0
p12,1,0.69127,0.157714,0
p8,1,0.69405,0.154736,0
p3,1,0.732421,0.1169,0
u2,1,0.80938,0.05819,0
p7,1,0.817594,0.053195,0
b3,1,0.893777,0.017829,0
b2,1,0.893777,0.017829,0
p6,1,0.915083,0.01137,0
a4,1,0.920194,0.010038,0
s1,1,0.938559,0.005942,0
n3,1,0.974676,0.001008,0
