Feature,DoF,P Value,Chi Square,Is Significant
d2,1,0.002162,9.406474,1
s2,1,0.007314,7.194282,1
b2,1,0.007933,7.048636,1
b3,1,0.007933,7.048636,1
p2,1,0.008986,6.825603,1
s8,1,0.010542,6.540924,0
s3,1,0.014681,5.95432,0
a2,1,0.025101,5.016892,0
s7,1,0.025261,5.005888,0
u1,1,0.026864,4.89956,0
a4,1,0.03115,4.644677,0
p12,1,0.049471,3.859282,0
n1,1,0.119412,2.425022,0
p7,1,0.139506,2.183403,0
p6,1,0.142473,2.151048,0
p5,1,0.191085,1.709233,0
n2,1,0.226705,1.461413,0
b4,1,0.244438,1.354817,0
n5,1,0.246889,1.340822,0
n4,1,0.254483,1.298527,0
s6,1,0.271814,1.207567,0
s5,1,0.289536,1.121776,0
s1,1,0.290201,1.118689,0
n3,1,0.29516,1.095935,0
p3,1,0.298874,1.079213,0
r1,1,0.316287,1.004241,0
p4,1,0.346121,0.887629,0
v1,1,0.347371,0.883039,0
p1,1,0.368043,0.810261,0
d5,1,0.368384,0.809109,0
a3,1,0.378066,0.776982,0
s4,1,0.390682,0.736819,0
v2,1,0.42567,0.634609,0
p11,1,0.43196,0.617548,0
p8,1,0.436051,0.606653,0
a5,1,0.483593,0.490751,0
a1,1,0.501227,0.452337,0
v4,1,0.527243,0.399702,0
v3,1,0.564911,0.331272,0
n6,1,0.579498,0.307047,0
a7,1,0.622331,0.242604,0
a8,1,0.705304,0.143013,0
p9,1,0.748822,0.102524,0
u2,1,0.782768,0.076018,0
u3,1,0.804707,0.061137,0
d3,1,0.850525,0.035513,0
a6,1,0.912473,0.012082,0
b5,1,0.967376,0.001673,0
