Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,174.195231,1
n6,1,1e-06,23.672877,1
n5,1,3.5e-05,17.103737,1
a7,1,8.3e-05,15.486059,1
p2,1,0.000185,13.972694,1
r4,1,0.000262,13.325215,1
r2,1,0.000335,12.863356,1
d5,1,0.00123,10.444034,1
r3,1,0.006516,7.401712,1
s6,1,0.009032,6.816501,1
s7,1,0.015991,5.803828,0
a6,1,0.020796,5.343792,0
d3,1,0.021467,5.288475,0
a3,1,0.021675,5.271686,0
v4,1,0.032753,4.558637,0
d1,1,0.039269,4.249175,0
a5,1,0.039493,4.239538,0
p4,1,0.043934,4.059107,0
n1,1,0.064713,3.41229,0
d4,1,0.070498,3.271376,0
a1,1,0.100124,2.703563,0
p12,1,0.10996,2.554795,0
s3,1,0.1107,2.544195,0
s4,1,0.128712,2.307973,0
s2,1,0.12962,2.297046,0
n4,1,0.16033,1.971111,0
v3,1,0.162921,1.946903,0
s5,1,0.165293,1.925122,0
s8,1,0.173197,1.855054,0
u1,1,0.178941,1.806399,0
r1,1,0.188109,1.732369,0
p8,1,0.214853,1.538421,0
v2,1,0.256141,1.289494,0
v1,1,0.259802,1.269811,0
p3,1,0.29511,1.09616,0
b5,1,0.329415,0.951198,0
u3,1,0.329595,0.95049,0
p1,1,0.332656,0.93853,0
p7,1,0.349418,0.875569,0
p5,1,0.361027,0.834317,0
b2,1,0.403927,0.696604,0
b3,1,0.403927,0.696604,0
a2,1,0.418763,0.653785,0
s1,1,0.495392,0.464794,0
p6,1,0.524975,0.404108,0
u2,1,0.607627,0.263644,0
n2,1,0.723778,0.124902,0
a8,1,0.796162,0.066728,0
d2,1,0.808421,0.058788,0
b4,1,0.857791,0.032108,0
a4,1,0.870416,0.026611,0
n3,1,0.949267,0.004048,0
