Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.000595,11.791317,1
n5,1,0.002393,9.220863,1
a3,1,0.002898,8.870819,1
a1,1,0.003329,8.61781,1
n1,1,0.005735,7.631733,1
a4,1,0.00799,7.035774,1
p9,1,0.01084,6.491299,0
p7,1,0.015146,5.899428,0
b5,1,0.015382,5.872178,0
a7,1,0.019383,5.466649,0
r2,1,0.027731,4.844716,0
d3,1,0.032067,4.59493,0
d2,1,0.032573,4.568083,0
p5,1,0.033832,4.50315,0
n4,1,0.033865,4.501488,0
a5,1,0.034964,4.446941,0
p4,1,0.042734,4.105883,0
n6,1,0.045135,4.013579,0
u2,1,0.05852,3.578854,0
v4,1,0.06121,3.504292,0
p8,1,0.065974,3.380445,0
s3,1,0.081439,3.035946,0
p6,1,0.090642,2.862937,0
a2,1,0.090694,2.862017,0
s8,1,0.10096,2.69031,0
v2,1,0.210951,1.564887,0
u3,1,0.239331,1.384533,0
s4,1,0.241767,1.370263,0
s6,1,0.331039,0.94483,0
s7,1,0.371197,0.799654,0
d5,1,0.40296,0.699477,0
r4,1,0.457082,0.55303,0
s5,1,0.516482,0.420913,0
r3,1,0.528635,0.397014,0
p2,1,0.540299,0.374987,0
u1,1,0.543058,0.369902,0
b4,1,0.545298,0.365809,0
a6,1,0.565301,0.330609,0
n2,1,0.579139,0.307629,0
s2,1,0.6112,0.258432,0
a8,1,0.627773,0.235093,0
p12,1,0.719115,0.129343,0
s1,1,0.771235,0.084541,0
v3,1,0.779235,0.078577,0
n3,1,0.78493,0.074474,0
d4,1,0.786869,0.073105,0
p1,1,0.840744,0.040378,0
b3,1,0.89883,0.016164,0
b2,1,0.89883,0.016164,0
v1,1,0.899772,0.015863,0
r1,1,0.919489,0.010217,0
d1,1,0.986614,0.000281,0
