Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,320.023589,1
p2,1,0.0,71.227136,1
r3,1,0.0,71.016761,1
r4,1,0.0,64.942834,1
n6,1,0.0,60.555394,1
v4,1,0.0,41.04517,1
p8,1,0.0,39.339137,1
n5,1,0.0,34.675331,1
r2,1,0.0,25.314078,1
p4,1,1e-06,24.689495,1
p7,1,1e-06,23.928194,1
r1,1,5e-06,20.990986,1
s8,1,6e-06,20.619075,1
v2,1,1.6e-05,18.557907,1
a7,1,2.5e-05,17.732889,1
s7,1,2.7e-05,17.587545,1
a5,1,3e-05,17.446386,1
s6,1,3.3e-05,17.221677,1
v1,1,4e-05,16.874849,1
s2,1,0.000114,14.881862,1
a6,1,0.000115,14.871457,1
a3,1,0.000277,13.222473,1
d1,1,0.000304,13.04716,1
n4,1,0.000493,12.14079,1
s3,1,0.000649,11.630208,1
d3,1,0.000817,11.203299,1
d5,1,0.000818,11.199749,1
p3,1,0.001895,9.648678,1
s5,1,0.00253,9.118587,1
d4,1,0.002877,8.884132,1
s1,1,0.006022,7.543729,1
p12,1,0.008458,6.933935,1
p6,1,0.009001,6.822548,1
v3,1,0.011125,6.445204,0
a1,1,0.022182,5.231435,0
n2,1,0.024699,5.044884,0
p5,1,0.027271,4.873579,0
u2,1,0.038336,4.290046,0
u1,1,0.045342,4.005869,0
b5,1,0.060732,3.517288,0
n3,1,0.12965,2.296692,0
b2,1,0.250193,1.322223,0
b3,1,0.250193,1.322223,0
n1,1,0.336001,0.925631,0
p1,1,0.389017,0.742013,0
a2,1,0.405023,0.693362,0
d2,1,0.501703,0.451332,0
a4,1,0.61292,0.255945,0
a8,1,0.85881,0.031645,0
u3,1,0.889382,0.019345,0
b4,1,0.89297,0.018103,0
s4,1,0.929856,0.007749,0
