Feature,DoF,P Value,Chi Square,Is Significant
a1,1,5.3e-05,16.348646,1
b2,1,0.013414,6.113713,0
b3,1,0.013414,6.113713,0
a2,1,0.024116,5.086299,0
d2,1,0.02665,4.913312,0
a8,1,0.029163,4.757967,0
v3,1,0.03736,4.333943,0
u1,1,0.077961,3.106914,0
p5,1,0.100989,2.689853,0
a4,1,0.102422,2.667419,0
s8,1,0.150386,2.068328,0
d1,1,0.17244,1.861601,0
s7,1,0.236549,1.401044,0
v2,1,0.251553,1.314656,0
s3,1,0.373043,0.793504,0
b4,1,0.508644,0.436855,0
p4,1,0.539839,0.375838,0
n4,1,0.584797,0.298543,0
b5,1,0.61913,0.247093,0
p3,1,0.625699,0.237939,0
p12,1,0.678344,0.171996,0
s5,1,0.687369,0.161948,0
p6,1,0.689146,0.160011,0
p7,1,0.699565,0.148925,0
r1,1,0.729864,0.119237,0
a7,1,0.762124,0.091623,0
s2,1,0.771352,0.084452,0
d5,1,0.844534,0.038454,0
p8,1,0.918065,0.010583,0
p2,1,0.949455,0.004018,0
a6,1,0.957932,0.002782,0
