Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,153.324854,1
p3,1,0.0,28.917637,1
p8,1,1e-06,23.931111,1
p4,1,3e-06,21.799828,1
p7,1,3.2e-05,17.319002,1
n5,1,0.000131,14.631815,1
a5,1,0.000206,13.774147,1
s6,1,0.000463,12.259556,1
s2,1,0.000635,11.670748,1
v4,1,0.001467,10.119555,1
v1,1,0.001557,10.009968,1
s8,1,0.002551,9.103973,1
p2,1,0.005717,7.637493,1
p5,1,0.006162,7.502368,1
s7,1,0.012658,6.21627,0
n4,1,0.014472,5.979601,0
p6,1,0.015572,5.850582,0
v2,1,0.028656,4.788173,0
v3,1,0.034042,4.492573,0
s5,1,0.040533,4.195433,0
s3,1,0.042198,4.127253,0
n6,1,0.052548,3.758241,0
d5,1,0.054187,3.706929,0
n1,1,0.073454,3.2041,0
p12,1,0.089923,2.875747,0
d1,1,0.090798,2.86016,0
d3,1,0.114081,2.496756,0
a2,1,0.119399,2.425181,0
u2,1,0.121893,2.392824,0
d2,1,0.141581,2.160689,0
r4,1,0.146121,2.112283,0
r3,1,0.173447,1.852898,0
b4,1,0.189864,1.718675,0
d4,1,0.204784,1.607926,0
u3,1,0.215695,1.532785,0
p1,1,0.231568,1.431203,0
a3,1,0.260418,1.266533,0
a7,1,0.276336,1.185024,0
r1,1,0.296495,1.089892,0
b2,1,0.297859,1.083753,0
b3,1,0.297859,1.083753,0
a6,1,0.357738,0.845817,0
r2,1,0.480007,0.498846,0
s4,1,0.623649,0.240772,0
a1,1,0.677907,0.172491,0
s1,1,0.712462,0.13583,0
a8,1,0.813888,0.05542,0
a4,1,0.828457,0.04695,0
n2,1,0.922823,0.009385,0
b5,1,0.945844,0.004614,0
n3,1,0.966242,0.001791,0
u1,1,0.994295,5.1e-05,0
