Feature,DoF,P Value,Chi Square,Is Significant
r3,1,2e-06,22.370303,1
p8,1,0.00028,13.198455,1
n6,1,0.000326,12.914612,1
p9,1,0.00042,12.440956,1
r4,1,0.000589,11.811997,1
p2,1,0.001872,9.670737,1
v4,1,0.009063,6.810388,1
n4,1,0.015467,5.862425,0
n5,1,0.016742,5.723248,0
p4,1,0.021847,5.257914,0
a6,1,0.037606,4.322774,0
p12,1,0.048363,3.897332,0
v2,1,0.0516,3.78869,0
p7,1,0.064789,3.41033,0
p3,1,0.068276,3.323989,0
d2,1,0.0755,3.159213,0
s1,1,0.102466,2.666743,0
a5,1,0.132295,2.265368,0
v1,1,0.134876,2.235461,0
p5,1,0.164381,1.933456,0
b3,1,0.166896,1.910604,0
b2,1,0.166896,1.910604,0
s4,1,0.212267,1.5559,0
s5,1,0.218875,1.511732,0
a8,1,0.248666,1.330782,0
u2,1,0.268525,1.224265,0
s2,1,0.271775,1.207766,0
v3,1,0.279518,1.169432,0
a1,1,0.280585,1.164253,0
r2,1,0.333294,0.936056,0
a7,1,0.426403,0.632601,0
a4,1,0.431275,0.619386,0
d5,1,0.47942,0.500183,0
r1,1,0.509237,0.435635,0
d1,1,0.512836,0.428276,0
d3,1,0.542914,0.370166,0
d4,1,0.567553,0.326795,0
s7,1,0.584868,0.29843,0
b4,1,0.602907,0.270634,0
n1,1,0.642402,0.215615,0
s6,1,0.679009,0.171243,0
p6,1,0.688011,0.161247,0
p1,1,0.780828,0.077418,0
a2,1,0.802026,0.062863,0
s8,1,0.812524,0.05625,0
n2,1,0.870061,0.026759,0
s3,1,0.871852,0.02602,0
a3,1,0.89116,0.018724,0
n3,1,0.891471,0.018617,0
u1,1,0.946036,0.004581,0
u3,1,0.98703,0.000264,0
b5,1,0.996641,1.8e-05,0
