Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,70.20307,1
p10,1,0.0,62.770235,1
r3,1,0.0,52.54711,1
r4,1,0.0,37.033307,1
n6,1,0.0,33.059478,1
p2,1,0.0,31.292174,1
p8,1,0.0,30.402722,1
v4,1,3e-06,21.756882,1
r2,1,3.2e-05,17.297394,1
a6,1,3.8e-05,16.99045,1
v2,1,5.7e-05,16.18456,1
a1,1,0.000457,12.282525,1
a7,1,0.002023,9.52891,1
p7,1,0.002854,8.898472,1
d3,1,0.002945,8.841447,1
r1,1,0.005261,7.78736,1
d1,1,0.023285,5.14714,0
n1,1,0.025854,4.965763,0
p4,1,0.028466,4.799605,0
v1,1,0.029866,4.717001,0
n4,1,0.034227,4.483332,0
n2,1,0.040863,4.181686,0
n5,1,0.047211,3.937844,0
p12,1,0.047857,3.914992,0
d4,1,0.051635,3.787548,0
v3,1,0.068402,3.320949,0
a5,1,0.070716,3.26632,0
d2,1,0.078395,3.097865,0
s1,1,0.088102,2.908721,0
p5,1,0.100154,2.703088,0
s8,1,0.162489,1.950906,0
d5,1,0.17784,1.815584,0
b2,1,0.20659,1.595162,0
b3,1,0.20659,1.595162,0
u3,1,0.21418,1.542944,0
p6,1,0.253215,1.305478,0
u1,1,0.263472,1.250422,0
s6,1,0.292614,1.107553,0
s3,1,0.388486,0.743676,0
a4,1,0.399204,0.710723,0
p1,1,0.463758,0.536809,0
n3,1,0.499477,0.456047,0
a8,1,0.505963,0.442407,0
b4,1,0.546225,0.364124,0
s4,1,0.566996,0.327735,0
p3,1,0.609119,0.26146,0
u2,1,0.658932,0.194824,0
a3,1,0.770084,0.085419,0
s7,1,0.830239,0.045965,0
s2,1,0.841482,0.039999,0
s5,1,0.867746,0.02773,0
a2,1,0.948319,0.004201,0
b5,1,0.985671,0.000323,0
