Feature,DoF,P Value,Chi Square,Is Significant
p6,1,0.010781,6.501081,0
s8,1,0.014195,6.013777,0
p8,1,0.066963,3.355938,0
v1,1,0.123848,2.367976,0
p9,1,0.157549,1.997595,0
b4,1,0.166889,1.910672,0
p1,1,0.186225,1.747235,0
p3,1,0.256252,1.288892,0
d1,1,0.27704,1.181554,0
a8,1,0.277738,1.178125,0
d2,1,0.351633,0.867555,0
b3,1,0.50566,0.443037,0
b2,1,0.50566,0.443037,0
a6,1,0.540366,0.374863,0
d3,1,0.619171,0.247035,0
a3,1,0.650738,0.204971,0
u1,1,0.662379,0.190646,0
p2,1,0.677069,0.173444,0
p7,1,0.694201,0.154575,0
a4,1,0.710412,0.137866,0
a7,1,0.736512,0.113216,0
a2,1,0.739835,0.110272,0
b5,1,0.753471,0.098638,0
s5,1,0.761291,0.092286,0
v2,1,0.788841,0.071726,0
d4,1,0.914545,0.011515,0
