Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.066535,3.366487,0
n1,1,0.086069,2.946405,0
v4,1,0.087913,2.912186,0
a4,1,0.465552,0.532514,0
v1,1,0.465552,0.532514,0
s2,1,0.536239,0.382555,0
s3,1,0.572798,0.318024,0
n2,1,0.601598,0.272593,0
n6,1,0.610866,0.258915,0
a7,1,0.610866,0.258915,0
d3,1,0.665947,0.18638,0
b4,1,0.72712,0.121772,0
v2,1,0.756925,0.095804,0
s7,1,0.763891,0.090226,0
s8,1,0.767774,0.087195,0
a2,1,0.772028,0.083939,0
v3,1,0.83497,0.043402,0
n3,1,0.906855,0.01369,0
a6,1,0.921515,0.009707,0
a3,1,0.923291,0.009272,0
b3,1,0.934715,0.00671,0
b2,1,0.934715,0.00671,0
n5,1,0.939355,0.005788,0
s6,1,0.952876,0.003492,0
a5,1,0.984666,0.000369,0
