Feature,DoF,P Value,Chi Square,Is Significant
b2,1,0.004511,8.065821,1
b3,1,0.004511,8.065821,1
p12,1,0.004908,7.913095,1
p5,1,0.005384,7.74558,1
a2,1,0.020979,5.328507,0
u1,1,0.021665,5.272515,0
s8,1,0.028733,4.783531,0
a4,1,0.066636,3.363992,0
s3,1,0.077737,3.111583,0
d2,1,0.077737,3.111583,0
v3,1,0.105588,2.619048,0
s2,1,0.129374,2.3,0
a6,1,0.141968,2.156494,0
p2,1,0.148106,2.091651,0
n4,1,0.151565,2.056431,0
n5,1,0.16812,1.899625,0
n3,1,0.170016,1.882799,0
n2,1,0.170016,1.882799,0
v2,1,0.170254,1.880707,0
p8,1,0.195894,1.672727,0
p3,1,0.283018,1.152542,0
s5,1,0.303812,1.057389,0
v1,1,0.321034,0.984731,0
n6,1,0.334188,0.9326,0
a3,1,0.357237,0.847583,0
s7,1,0.373627,0.791566,0
d5,1,0.39513,0.723098,0
r1,1,0.407132,0.68716,0
s1,1,0.47417,0.512241,0
n1,1,0.490279,0.475913,0
b4,1,0.491841,0.472496,0
a5,1,0.504779,0.444874,0
p4,1,0.510295,0.433462,0
b5,1,0.570883,0.321207,0
s4,1,0.594002,0.284137,0
s6,1,0.681448,0.1685,0
p7,1,0.682847,0.166938,0
d3,1,0.79074,0.070411,0
p6,1,0.800112,0.064111,0
a8,1,0.820539,0.051462,0
v4,1,0.918001,0.010599,0
a1,1,0.918001,0.010599,0
p1,1,0.947907,0.004269,0
a7,1,0.973379,0.001114,0
