Feature,DoF,P Value,Chi Square,Is Significant
b2,1,0.00018,14.026694,1
b3,1,0.00018,14.026694,1
v3,1,0.003616,8.4671,1
s8,1,0.003665,8.44266,1
a2,1,0.008602,6.903674,1
p12,1,0.010175,6.604041,0
d1,1,0.020738,5.34866,0
d2,1,0.023967,5.097022,0
s7,1,0.024642,5.048893,0
s3,1,0.026004,4.955727,0
s2,1,0.029414,4.743227,0
v1,1,0.033492,4.520469,0
p5,1,0.037003,4.350252,0
a1,1,0.043927,4.059383,0
s6,1,0.048458,3.894022,0
a4,1,0.075479,3.159653,0
u1,1,0.092823,2.824721,0
v2,1,0.121464,2.398345,0
d3,1,0.135936,2.223371,0
a8,1,0.174545,1.843471,0
p4,1,0.20935,1.575912,0
p3,1,0.277222,1.180656,0
a5,1,0.285906,1.138801,0
s1,1,0.390647,0.736927,0
p6,1,0.41519,0.663889,0
s4,1,0.455041,0.558064,0
a6,1,0.516722,0.420431,0
b5,1,0.52634,0.401453,0
p8,1,0.634204,0.226403,0
r1,1,0.695662,0.153024,0
d5,1,0.701098,0.147332,0
p7,1,0.714912,0.13342,0
s5,1,0.835546,0.043095,0
b4,1,0.844566,0.038438,0
p1,1,0.898582,0.016244,0
a7,1,0.919826,0.010131,0
n4,1,0.95444,0.003264,0
p2,1,0.986212,0.000299,0
