Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.000313,12.990695,1
a7,1,0.021317,5.300716,0
d3,1,0.031418,4.629959,0
a2,1,0.069655,3.291129,0
u3,1,0.071854,3.240148,0
s4,1,0.081537,3.034,0
b4,1,0.098901,2.723179,0
p2,1,0.108047,2.582555,0
s2,1,0.139143,2.187409,0
d1,1,0.139369,2.184917,0
r3,1,0.161933,1.956082,0
n3,1,0.19781,1.658472,0
d5,1,0.207645,1.587768,0
p5,1,0.213249,1.549231,0
a5,1,0.225181,1.471043,0
s1,1,0.226413,1.463252,0
u1,1,0.250996,1.31775,0
r2,1,0.255645,1.292187,0
a8,1,0.276169,1.185845,0
a6,1,0.299038,1.078479,0
n4,1,0.306752,1.044609,0
v3,1,0.362867,0.827946,0
s3,1,0.378451,0.775728,0
s6,1,0.382456,0.762793,0
n6,1,0.397226,0.716708,0
u2,1,0.42138,0.646463,0
b2,1,0.447625,0.576659,0
b3,1,0.447625,0.576659,0
v4,1,0.453322,0.562333,0
n2,1,0.456665,0.554057,0
p7,1,0.4746,0.511246,0
d4,1,0.512276,0.429414,0
p1,1,0.534909,0.385057,0
n5,1,0.547554,0.361718,0
r4,1,0.562171,0.335959,0
p12,1,0.563378,0.333888,0
p3,1,0.580143,0.306003,0
a1,1,0.611303,0.258282,0
v2,1,0.616386,0.25098,0
p6,1,0.632521,0.228658,0
n1,1,0.660583,0.192816,0
s7,1,0.661398,0.19183,0
a3,1,0.663908,0.188811,0
d2,1,0.672763,0.178387,0
p8,1,0.711796,0.13649,0
b5,1,0.729874,0.119227,0
v1,1,0.763378,0.09063,0
r1,1,0.849775,0.035875,0
s8,1,0.86568,0.028611,0
s5,1,0.866979,0.028055,0
p4,1,0.888882,0.019521,0
a4,1,0.941834,0.005324,0
