Feature,DoF,P Value,Chi Square,Is Significant
r3,1,0.000106,15.022429,1
p8,1,0.000149,14.385051,1
n5,1,0.003115,8.738894,1
p2,1,0.004336,8.137509,1
n4,1,0.005301,7.773644,1
r4,1,0.005875,7.588138,1
p4,1,0.007193,7.224245,1
n6,1,0.007635,7.117209,1
b1,1,0.008227,6.983387,1
p3,1,0.009512,6.724066,1
p7,1,0.017544,5.641112,0
p9,1,0.027369,4.867367,0
a5,1,0.061997,3.48315,0
v4,1,0.083107,3.003059,0
p12,1,0.084335,2.979314,0
a6,1,0.102362,2.668346,0
p5,1,0.116754,2.460337,0
s1,1,0.118059,2.442888,0
u2,1,0.121134,2.402592,0
s4,1,0.121923,2.392448,0
v1,1,0.165507,1.923177,0
v2,1,0.179354,1.802968,0
d2,1,0.204491,1.610006,0
s5,1,0.224126,1.477758,0
a8,1,0.268309,1.225373,0
b2,1,0.31371,1.014992,0
b3,1,0.31371,1.014992,0
s2,1,0.340156,0.909845,0
v3,1,0.452468,0.564463,0
b5,1,0.481704,0.495003,0
r1,1,0.577991,0.309493,0
a3,1,0.588749,0.292302,0
s3,1,0.618434,0.248075,0
n1,1,0.680354,0.169728,0
b4,1,0.705627,0.142684,0
d5,1,0.717644,0.130762,0
d1,1,0.727306,0.121599,0
u3,1,0.727854,0.121091,0
d4,1,0.74062,0.109583,0
a1,1,0.767243,0.087606,0
p1,1,0.768154,0.086902,0
s7,1,0.776999,0.08022,0
n3,1,0.783477,0.07551,0
a4,1,0.798419,0.065226,0
d3,1,0.860034,0.031093,0
s6,1,0.923564,0.009206,0
a2,1,0.925311,0.008788,0
a7,1,0.943622,0.005001,0
s8,1,0.95189,0.00364,0
r2,1,0.969482,0.001464,0
p6,1,0.98565,0.000324,0
u1,1,0.988968,0.000191,0
n2,1,0.990122,0.000153,0
