Feature,DoF,P Value,Chi Square,Is Significant
s8,1,0.611541,0.257937,0
s7,1,0.611541,0.257937,0
s3,1,0.611541,0.257937,0
p4,1,0.611541,0.257937,0
p7,1,0.611541,0.257937,0
a8,1,0.659243,0.194444,0
s2,1,0.724939,0.12381,0
u1,1,0.724939,0.12381,0
p3,1,0.724939,0.12381,0
p8,1,0.724939,0.12381,0
p6,1,0.796762,0.066327,0
a2,1,0.796762,0.066327,0
p5,1,0.818971,0.052381,0
a7,1,0.852876,0.034392,0
a6,1,0.852876,0.034392,0
a4,1,0.852876,0.034392,0
a1,1,0.852876,0.034392,0
b5,1,0.852876,0.034392,0
s5,1,0.852876,0.034392,0
b4,1,0.852876,0.034392,0
b2,1,0.905581,0.014069,0
r1,1,0.905581,0.014069,0
n4,1,0.905581,0.014069,0
b3,1,0.905581,0.014069,0
d5,1,0.905581,0.014069,0
d2,1,0.905581,0.014069,0
d1,1,0.905581,0.014069,0
p12,1,0.905581,0.014069,0
