Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,213.523752,1
p2,1,0.0,45.188253,1
n6,1,0.0,40.976088,1
r3,1,0.0,39.429314,1
r4,1,0.0,36.6237,1
v4,1,0.0,32.483195,1
n4,1,1e-06,23.826157,1
n5,1,1e-06,23.511035,1
p7,1,5e-06,21.009662,1
s8,1,3.4e-05,17.17704,1
s6,1,3.9e-05,16.929191,1
p4,1,0.000402,12.524121,1
u3,1,0.002007,9.543406,1
d5,1,0.002234,9.346383,1
p8,1,0.002303,9.290852,1
s1,1,0.00233,9.269849,1
s7,1,0.003155,8.715427,1
s5,1,0.00384,8.357879,1
p3,1,0.00388,8.339343,1
r1,1,0.008765,6.870084,1
p6,1,0.008889,6.845051,1
d4,1,0.01035,6.573565,0
s2,1,0.015516,5.85695,0
r2,1,0.015594,5.848068,0
v1,1,0.016452,5.753916,0
u2,1,0.01738,5.657637,0
v2,1,0.021041,5.32338,0
n3,1,0.041953,4.137084,0
n2,1,0.051136,3.803828,0
a5,1,0.057859,3.597705,0
d1,1,0.064767,3.410905,0
v3,1,0.096683,2.75942,0
a3,1,0.121159,2.402279,0
p5,1,0.134422,2.240681,0
a1,1,0.212925,1.551427,0
b4,1,0.228427,1.450627,0
s3,1,0.346235,0.887207,0
a8,1,0.364328,0.822921,0
a7,1,0.384773,0.755398,0
a4,1,0.511913,0.430154,0
n1,1,0.515425,0.423037,0
a6,1,0.590974,0.288827,0
s4,1,0.621639,0.24357,0
d3,1,0.654983,0.199676,0
a2,1,0.806284,0.060134,0
u1,1,0.835009,0.043381,0
p1,1,0.861258,0.030546,0
b3,1,0.914094,0.011637,0
b2,1,0.914094,0.011637,0
b5,1,0.97223,0.001212,0
d2,1,0.984067,0.000399,0
