Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,71.330601,1
p8,1,0.0,52.272975,1
r3,1,0.0,35.031575,1
r4,1,0.0,30.585437,1
p7,1,0.0,27.890409,1
p2,1,0.0,27.021788,1
n5,1,0.0,26.506532,1
p4,1,7e-06,20.315808,1
n6,1,8e-06,19.944382,1
n4,1,1.4e-05,18.854065,1
a5,1,5.4e-05,16.306679,1
p3,1,9.1e-05,15.305629,1
v4,1,0.00023,13.571878,1
s8,1,0.000773,11.305481,1
a6,1,0.001163,10.547962,1
v2,1,0.001326,10.305751,1
p5,1,0.001568,9.99689,1
p6,1,0.00197,9.576901,1
r1,1,0.003044,8.781015,1
v1,1,0.005123,7.835392,1
a3,1,0.005502,7.706624,1
d1,1,0.005587,7.679055,1
d4,1,0.01039,6.566698,0
s3,1,0.011356,6.408753,0
r2,1,0.015285,5.883323,0
u2,1,0.036443,4.376243,0
p12,1,0.044547,4.035702,0
v3,1,0.077397,3.118725,0
b5,1,0.084481,2.976514,0
s1,1,0.098759,2.725477,0
u1,1,0.101431,2.682893,0
a2,1,0.130333,2.288532,0
s2,1,0.132413,2.26398,0
d3,1,0.139864,2.179457,0
b3,1,0.148641,2.086144,0
b2,1,0.148641,2.086144,0
a4,1,0.158168,1.991655,0
s6,1,0.16982,1.88453,0
s7,1,0.175065,1.839027,0
d5,1,0.176058,1.830586,0
a7,1,0.189594,1.720772,0
n2,1,0.203108,1.619885,0
s4,1,0.231152,1.43376,0
n3,1,0.297911,1.08352,0
n1,1,0.32717,0.960066,0
a8,1,0.358553,0.842954,0
a1,1,0.366247,0.816357,0
p1,1,0.655184,0.199426,0
u3,1,0.811569,0.056836,0
s5,1,0.878997,0.023177,0
d2,1,0.922364,0.009498,0
b4,1,0.995379,3.4e-05,0
