Feature,DoF,P Value,Chi Square,Is Significant
p12,1,9e-06,19.725557,1
s8,1,1.9e-05,18.317319,1
s2,1,0.000566,11.884091,1
s7,1,0.0019,9.643828,1
u1,1,0.002043,9.510273,1
p5,1,0.003189,8.696054,1
s3,1,0.003747,8.40244,1
b3,1,0.006094,7.522285,1
b2,1,0.006094,7.522285,1
d2,1,0.007149,7.235064,1
a2,1,0.010412,6.56301,0
a4,1,0.032624,4.565429,0
v3,1,0.040914,4.179567,0
n5,1,0.041328,4.162514,0
a3,1,0.046556,3.961363,0
v1,1,0.052787,3.750641,0
p8,1,0.058699,3.573774,0
v2,1,0.061336,3.500896,0
n6,1,0.06538,3.395353,0
s6,1,0.082218,3.020496,0
p3,1,0.088961,2.893082,0
r1,1,0.089651,2.880622,0
p4,1,0.101053,2.688842,0
a6,1,0.115421,2.478377,0
n4,1,0.145113,2.122887,0
d5,1,0.184292,1.762666,0
p6,1,0.185215,1.755276,0
a5,1,0.216195,1.529453,0
n3,1,0.329114,0.952381,0
b4,1,0.381306,0.766488,0
n2,1,0.402043,0.702206,0
d3,1,0.409573,0.680041,0
a7,1,0.424004,0.63919,0
n1,1,0.499244,0.456542,0
v4,1,0.516661,0.420553,0
s5,1,0.577459,0.310361,0
p1,1,0.616412,0.250943,0
s4,1,0.680546,0.169511,0
s1,1,0.70232,0.146069,0
p7,1,0.756192,0.096401,0
a1,1,0.869541,0.026975,0
a8,1,0.871129,0.026317,0
p2,1,0.917991,0.010602,0
b5,1,0.938182,0.006015,0
