Feature,DoF,P Value,Chi Square,Is Significant
b2,1,0.000541,11.967932,1
b3,1,0.000541,11.967932,1
a2,1,0.000657,11.607558,1
a1,1,0.000666,11.582172,1
d2,1,0.000672,11.565485,1
s8,1,0.000836,11.158603,1
d1,1,0.003349,8.606666,1
p5,1,0.003868,8.344736,1
u1,1,0.005215,7.8032,1
a4,1,0.005351,7.756741,1
v3,1,0.010534,6.542204,0
p12,1,0.015943,5.809192,0
v1,1,0.017694,5.626214,0
s7,1,0.017819,5.613846,0
a3,1,0.024938,5.02816,0
s3,1,0.025481,4.990903,0
s2,1,0.030039,4.707074,0
n5,1,0.049529,3.857326,0
n1,1,0.051737,3.784252,0
s6,1,0.055256,3.674352,0
a5,1,0.120752,2.407544,0
p3,1,0.125033,2.353115,0
v2,1,0.154594,2.026324,0
p2,1,0.162744,1.948544,0
n4,1,0.210114,1.570642,0
s4,1,0.265402,1.240358,0
n2,1,0.266844,1.232901,0
a8,1,0.274426,1.194489,0
p4,1,0.282332,1.15583,0
n6,1,0.328597,0.954417,0
d3,1,0.335091,0.929124,0
p6,1,0.345779,0.888887,0
r1,1,0.369248,0.806195,0
n3,1,0.396974,0.717473,0
d5,1,0.454105,0.560385,0
b5,1,0.544563,0.367148,0
s1,1,0.578524,0.308627,0
a7,1,0.606659,0.265068,0
a6,1,0.622758,0.242011,0
p8,1,0.665595,0.186798,0
p1,1,0.734479,0.115039,0
s5,1,0.75558,0.096901,0
b4,1,0.83026,0.045954,0
p10,1,0.947023,0.004415,0
v4,1,0.96043,0.002462,0
p7,1,0.960856,0.002409,0
