Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,61.745633,1
p3,1,0.0,31.849164,1
p4,1,1e-05,19.493114,1
p7,1,3.3e-05,17.23376,1
p8,1,3.9e-05,16.910263,1
n5,1,0.000206,13.779392,1
s2,1,0.000276,13.223745,1
a5,1,0.000284,13.170031,1
s8,1,0.000857,11.11346,1
s6,1,0.003531,8.510485,1
s7,1,0.004272,8.164512,1
p6,1,0.005152,7.825264,1
p5,1,0.005707,7.640662,1
v1,1,0.006897,7.299668,1
n1,1,0.00871,6.881373,1
s3,1,0.019008,5.500752,0
s5,1,0.029885,4.715897,0
n4,1,0.031511,4.624895,0
a3,1,0.042253,4.125028,0
u2,1,0.058352,3.58362,0
a2,1,0.075648,3.156003,0
u3,1,0.081039,3.043939,0
v3,1,0.102096,2.672495,0
p2,1,0.108914,2.569915,0
b4,1,0.143643,2.138488,0
v4,1,0.1521,2.051061,0
d5,1,0.20631,1.597136,0
a1,1,0.216456,1.527711,0
d1,1,0.22479,1.473529,0
v2,1,0.250782,1.318944,0
p12,1,0.253725,1.302676,0
p1,1,0.27687,1.182388,0
a4,1,0.320947,0.985084,0
d4,1,0.377668,0.77828,0
r1,1,0.456265,0.55504,0
b5,1,0.499611,0.455762,0
d3,1,0.532793,0.389062,0
b2,1,0.664047,0.188644,0
b3,1,0.664047,0.188644,0
d2,1,0.6895,0.159627,0
r3,1,0.693122,0.155726,0
a8,1,0.728312,0.120667,0
s4,1,0.738329,0.111601,0
n6,1,0.761496,0.092123,0
n2,1,0.770243,0.085297,0
r2,1,0.796919,0.066222,0
n3,1,0.885374,0.020782,0
a7,1,0.924899,0.008886,0
r4,1,0.931799,0.007324,0
s1,1,0.962123,0.002255,0
u1,1,0.967416,0.001669,0
a6,1,0.998616,3e-06,0
