Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,276.237106,1
r3,1,0.0,85.783189,1
p2,1,0.0,77.274852,1
r4,1,0.0,62.521224,1
v4,1,0.0,56.83259,1
n6,1,0.0,48.705423,1
p8,1,0.0,44.435187,1
p7,1,0.0,30.490966,1
r1,1,3e-06,21.629623,1
r2,1,5e-06,20.716209,1
v2,1,6e-06,20.432861,1
p4,1,1e-05,19.50265,1
s8,1,1.2e-05,19.105255,1
v1,1,2.2e-05,18.027899,1
n5,1,0.000173,14.107955,1
a6,1,0.000282,13.188123,1
s2,1,0.000647,11.635259,1
p6,1,0.000738,11.390697,1
a5,1,0.000823,11.188187,1
s6,1,0.001003,10.821781,1
s5,1,0.001106,10.641863,1
d3,1,0.002437,9.187415,1
a7,1,0.002876,8.884777,1
s7,1,0.00338,8.589957,1
s1,1,0.004007,8.280454,1
p3,1,0.006736,7.342141,1
n4,1,0.006941,7.288051,1
n2,1,0.007176,7.228421,1
d1,1,0.008002,7.032962,1
s3,1,0.009057,6.811524,1
a3,1,0.010161,6.606431,0
v3,1,0.017962,5.599863,0
d4,1,0.023117,5.159703,0
p12,1,0.024742,5.041833,0
a1,1,0.025988,4.956792,0
p5,1,0.036833,4.358131,0
u2,1,0.04856,3.890505,0
n3,1,0.058905,3.567955,0
d5,1,0.085513,2.956873,0
b5,1,0.207244,1.590574,0
u1,1,0.257313,1.283154,0
b2,1,0.403781,0.697037,0
b3,1,0.403781,0.697037,0
n1,1,0.473431,0.513957,0
s4,1,0.574866,0.314609,0
a8,1,0.603191,0.270209,0
u3,1,0.676056,0.1746,0
a2,1,0.720398,0.128111,0
b4,1,0.825815,0.048432,0
d2,1,0.862739,0.02989,0
p1,1,0.907423,0.013523,0
a4,1,0.960676,0.002431,0
