Feature,DoF,P Value,Chi Square,Is Significant
p12,1,3e-06,21.530786,1
s8,1,0.000354,12.759926,1
s2,1,0.007972,7.039836,1
s7,1,0.010849,6.489957,0
d2,1,0.012503,6.238107,0
p5,1,0.012683,6.212836,0
b3,1,0.020932,5.33241,0
b2,1,0.020932,5.33241,0
s3,1,0.02151,5.285013,0
p3,1,0.030874,4.65994,0
a4,1,0.031508,4.625048,0
a2,1,0.039416,4.242828,0
u1,1,0.057024,3.621887,0
n5,1,0.067476,3.343368,0
n4,1,0.082215,3.020569,0
v3,1,0.103277,2.65419,0
a3,1,0.111533,2.532358,0
v1,1,0.117188,2.454506,0
p4,1,0.123914,2.367138,0
s6,1,0.158613,1.987398,0
n6,1,0.182138,1.780096,0
p10,1,0.191142,1.708792,0
n2,1,0.205903,1.6,0
n1,1,0.255883,1.290894,0
a1,1,0.258432,1.277139,0
r1,1,0.268953,1.22208,0
v2,1,0.271674,1.208276,0
p6,1,0.277543,1.179081,0
p8,1,0.290952,1.115212,0
d5,1,0.347304,0.883285,0
n3,1,0.356127,0.851504,0
a5,1,0.397424,0.716106,0
s4,1,0.457235,0.552655,0
a6,1,0.482898,0.492312,0
b4,1,0.602202,0.271687,0
a7,1,0.635698,0.224413,0
p1,1,0.637496,0.222031,0
p2,1,0.659903,0.193642,0
s1,1,0.727426,0.121488,0
d3,1,0.755218,0.097198,0
p7,1,0.768571,0.08658,0
v4,1,0.813934,0.055392,0
s5,1,0.832993,0.044464,0
b5,1,0.862642,0.029933,0
a8,1,0.907687,0.013446,0
