Feature,DoF,P Value,Chi Square,Is Significant
p12,1,7.4e-05,15.695879,1
s8,1,0.000294,13.106882,1
s7,1,0.001316,10.320509,1
s2,1,0.001501,10.077752,1
d2,1,0.002217,9.360332,1
s3,1,0.005392,7.74312,1
p3,1,0.013361,6.120715,0
b3,1,0.013443,6.109914,0
b2,1,0.013443,6.109914,0
a4,1,0.02189,5.254516,0
p4,1,0.023451,5.134759,0
n5,1,0.023689,5.11724,0
p6,1,0.02537,4.998473,0
n4,1,0.029147,4.758912,0
p8,1,0.049002,3.875285,0
s6,1,0.050321,3.83073,0
a2,1,0.050932,3.810503,0
p5,1,0.0511,3.804994,0
u1,1,0.051114,3.804525,0
p9,1,0.069555,3.293486,0
v1,1,0.084191,2.982072,0
n6,1,0.086123,2.94539,0
n1,1,0.105645,2.618182,0
r1,1,0.139104,2.187838,0
a3,1,0.157408,1.998951,0
a5,1,0.180813,1.79093,0
d5,1,0.198852,1.650783,0
v2,1,0.215435,1.534519,0
p1,1,0.225283,1.470394,0
s4,1,0.283762,1.148985,0
v3,1,0.347998,0.880744,0
a1,1,0.400924,0.705552,0
n2,1,0.440108,0.596002,0
b4,1,0.454591,0.559178,0
a7,1,0.576949,0.311194,0
v4,1,0.595742,0.281466,0
u3,1,0.677415,0.17305,0
n3,1,0.683314,0.166419,0
s5,1,0.691768,0.157178,0
b5,1,0.692478,0.156416,0
u2,1,0.727897,0.121052,0
p2,1,0.737303,0.112511,0
d3,1,0.75711,0.095653,0
p10,1,0.84365,0.038898,0
a8,1,0.862495,0.029998,0
s1,1,0.950497,0.003854,0
p7,1,0.983666,0.000419,0
a6,1,1.0,0.0,0
