Feature,DoF,P Value,Chi Square,Is Significant
p10,1,0.000579,11.843135,1
p8,1,0.001854,9.688693,1
p9,1,0.001952,9.594217,1
r3,1,0.002909,8.863507,1
r4,1,0.016073,5.794898,0
p7,1,0.027639,4.85045,0
p2,1,0.043737,4.066703,0
n4,1,0.058763,3.571959,0
n5,1,0.06607,3.378048,0
n6,1,0.067911,3.332807,0
p4,1,0.07211,3.234318,0
v4,1,0.078061,3.104817,0
a5,1,0.108025,2.582886,0
p3,1,0.112905,2.513079,0
v2,1,0.116641,2.461853,0
s8,1,0.127882,2.318029,0
p6,1,0.138602,2.193413,0
p5,1,0.143421,2.14087,0
a6,1,0.177007,1.822572,0
r1,1,0.180351,1.794727,0
d1,1,0.181095,1.788616,0
v1,1,0.186482,1.745191,0
d4,1,0.278797,1.172944,0
p12,1,0.285271,1.141806,0
r2,1,0.28593,1.138684,0
s3,1,0.288062,1.128658,0
a3,1,0.34441,0.893948,0
u1,1,0.392503,0.731172,0
b2,1,0.401971,0.702423,0
b3,1,0.401971,0.702423,0
v3,1,0.402286,0.701484,0
u2,1,0.441782,0.591651,0
n2,1,0.443457,0.58732,0
a2,1,0.444527,0.584569,0
s4,1,0.461455,0.542363,0
s2,1,0.495958,0.463575,0
a4,1,0.499127,0.456792,0
s1,1,0.505671,0.443015,0
n1,1,0.51128,0.431446,0
d3,1,0.532141,0.390301,0
n3,1,0.586278,0.296195,0
s6,1,0.613302,0.255395,0
b5,1,0.634503,0.226004,0
s7,1,0.654282,0.200544,0
d5,1,0.696785,0.151838,0
a8,1,0.707586,0.1407,0
a7,1,0.749922,0.101597,0
a1,1,0.757545,0.095299,0
d2,1,0.876271,0.024242,0
u3,1,0.885122,0.020874,0
p1,1,0.894757,0.0175,0
s5,1,0.925036,0.008853,0
b4,1,0.947489,0.004338,0
