Feature,DoF,P Value,Chi Square,Is Significant
u3,1,0.071804,3.241297,0
p6,1,0.129433,2.299287,0
s8,1,0.205895,1.600059,0
p7,1,0.233557,1.419067,0
a7,1,0.250941,1.318057,0
n4,1,0.262452,1.255778,0
v4,1,0.368779,0.807776,0
a6,1,0.402027,0.702254,0
u4,1,0.418988,0.653152,0
s5,1,0.433155,0.614349,0
b5,1,0.441149,0.593292,0
p2,1,0.463335,0.537826,0
n3,1,0.467846,0.527059,0
d3,1,0.492158,0.471805,0
r3,1,0.496171,0.463116,0
b4,1,0.509943,0.434184,0
s6,1,0.524519,0.404998,0
p12,1,0.525584,0.402922,0
u1,1,0.525746,0.402607,0
a3,1,0.52608,0.401958,0
u2,1,0.535923,0.383149,0
r4,1,0.546935,0.362836,0
s1,1,0.549006,0.3591,0
a2,1,0.559692,0.340237,0
p1,1,0.575854,0.312985,0
s3,1,0.602144,0.271775,0
n6,1,0.606641,0.265095,0
a8,1,0.611667,0.257755,0
n2,1,0.616219,0.251218,0
v2,1,0.621647,0.243559,0
p3,1,0.661077,0.192218,0
p8,1,0.667202,0.184893,0
v1,1,0.66817,0.18375,0
b2,1,0.672274,0.178954,0
b3,1,0.672274,0.178954,0
r1,1,0.679358,0.17085,0
a5,1,0.69937,0.149129,0
p9,1,0.732392,0.116927,0
s2,1,0.746493,0.104502,0
p4,1,0.752651,0.099317,0
s4,1,0.761087,0.092448,0
d4,1,0.775504,0.081329,0
n1,1,0.800243,0.064025,0
d2,1,0.810034,0.057783,0
n5,1,0.870044,0.026766,0
r2,1,0.873094,0.025514,0
d1,1,0.899944,0.015808,0
v3,1,0.901024,0.015467,0
p5,1,0.912556,0.012059,0
a1,1,0.934625,0.006728,0
a4,1,0.946656,0.004476,0
s7,1,0.953473,0.003404,0
d5,1,0.981807,0.00052,0
