Feature,DoF,P Value,Chi Square,Is Significant
s8,1,0.00037,12.675971,1
d2,1,0.000415,12.46518,1
b2,1,0.001329,10.301276,1
b3,1,0.001329,10.301276,1
a2,1,0.002151,9.415862,1
s7,1,0.002353,9.251552,1
d1,1,0.003527,8.512707,1
s2,1,0.004515,8.064154,1
s3,1,0.005158,7.823106,1
a1,1,0.006476,7.412759,1
u1,1,0.008533,6.917966,1
a4,1,0.008596,6.90489,1
v1,1,0.013357,6.12118,0
n1,1,0.018008,5.595399,0
s6,1,0.019637,5.443891,0
n5,1,0.022164,5.232882,0
p5,1,0.026329,4.934306,0
a3,1,0.034631,4.463279,0
a5,1,0.052225,3.768552,0
p12,1,0.059204,3.559534,0
p4,1,0.083604,2.993416,0
v3,1,0.099778,2.709081,0
p6,1,0.104032,2.642615,0
d4,1,0.109445,2.56222,0
n4,1,0.121958,2.391994,0
p3,1,0.138984,2.189171,0
p2,1,0.155167,2.020709,0
s4,1,0.163144,1.944838,0
a8,1,0.173869,1.849261,0
p10,1,0.187618,1.736224,0
n6,1,0.219235,1.509372,0
r1,1,0.239422,1.383996,0
p9,1,0.239835,1.381565,0
d5,1,0.269757,1.217981,0
v2,1,0.276697,1.183243,0
p8,1,0.416448,0.660318,0
b4,1,0.422854,0.64237,0
n2,1,0.454828,0.558593,0
n3,1,0.632252,0.229019,0
d3,1,0.652625,0.202607,0
a7,1,0.653555,0.201447,0
s5,1,0.668077,0.18386,0
s1,1,0.695243,0.153468,0
b5,1,0.748944,0.10242,0
p1,1,0.819042,0.052339,0
v4,1,0.870035,0.02677,0
p7,1,0.882543,0.021829,0
u2,1,0.942697,0.005167,0
a6,1,0.949274,0.004047,0
p11,1,0.949947,0.003941,0
u3,1,0.977087,0.000825,0
