Feature,DoF,P Value,Chi Square,Is Significant
s2,1,0.0,196.199359,1
s3,1,0.0,167.59439,1
s8,1,0.0,125.415871,1
s7,1,0.0,124.666191,1
s5,1,0.0,97.467182,1
r4,1,0.0,52.958443,1
p4,1,0.0,43.408553,1
p9,1,0.0,42.601285,1
p10,1,0.0,37.463312,1
r3,1,0.0,35.494042,1
s4,1,0.0,28.782529,1
v4,1,0.0,28.606504,1
r1,1,0.0,27.838791,1
n6,1,0.0,27.019125,1
p6,1,1e-06,24.400188,1
p3,1,6e-06,20.52459,1
v1,1,7e-06,20.323256,1
p12,1,1.8e-05,18.352304,1
n5,1,1.9e-05,18.278975,1
p2,1,2e-05,18.158763,1
p7,1,2.1e-05,18.077748,1
p5,1,4.9e-05,16.504592,1
d5,1,4.9e-05,16.49502,1
r2,1,6.4e-05,15.990765,1
u1,1,0.000244,13.461207,1
d4,1,0.000251,13.404177,1
a5,1,0.000309,13.016173,1
p8,1,0.000711,11.459317,1
n4,1,0.001212,10.472449,1
u3,1,0.001366,10.251089,1
d1,1,0.001821,9.721679,1
a2,1,0.002199,9.375249,1
d3,1,0.002707,8.994874,1
v2,1,0.006095,7.522028,1
p11,1,0.009817,6.667872,1
u2,1,0.011841,6.334567,0
v3,1,0.013234,6.137548,0
u4,1,0.013434,6.110984,0
n2,1,0.035034,4.443526,0
a7,1,0.035097,4.440445,0
a3,1,0.056281,3.643713,0
b5,1,0.063274,3.449417,0
a8,1,0.077485,3.116885,0
d2,1,0.111111,2.538347,0
a4,1,0.147167,2.10137,0
b4,1,0.167208,1.907794,0
n1,1,0.349485,0.875328,0
b1,1,0.369904,0.803987,0
b2,1,0.391279,0.734963,0
b3,1,0.391279,0.734963,0
a6,1,0.42307,0.641772,0
a1,1,0.45154,0.566783,0
n3,1,0.475737,0.508619,0
p1,1,0.777922,0.079539,0
s1,1,0.944759,0.004801,0
