Feature,DoF,P Value,Chi Square,Is Significant
p12,1,5e-06,20.929126,1
s8,1,1.4e-05,18.831048,1
p5,1,0.000217,13.681328,1
s2,1,0.000558,11.911483,1
s7,1,0.005538,7.694751,1
a2,1,0.006772,7.332441,1
p3,1,0.007461,7.158553,1
b3,1,0.008592,6.905796,1
b2,1,0.008592,6.905796,1
s3,1,0.015193,5.893986,0
d2,1,0.027847,4.8375,0
a4,1,0.028367,4.805635,0
u1,1,0.032238,4.585769,0
v3,1,0.042697,4.107353,0
s6,1,0.046154,3.975969,0
n5,1,0.047636,3.922797,0
v1,1,0.064457,3.418831,0
p4,1,0.075062,3.168696,0
n4,1,0.08073,3.050148,0
p6,1,0.105055,2.627072,0
a3,1,0.12535,2.349164,0
p8,1,0.141446,2.162162,0
v2,1,0.152059,2.051478,0
d5,1,0.192526,1.698178,0
n1,1,0.193076,1.69399,0
n6,1,0.193523,1.690592,0
r1,1,0.233201,1.42123,0
a5,1,0.253935,1.301525,0
n2,1,0.255883,1.290894,0
n3,1,0.312126,1.021656,0
b4,1,0.384779,0.755378,0
a6,1,0.423322,0.641076,0
a1,1,0.471381,0.518737,0
s5,1,0.540546,0.374529,0
p2,1,0.548376,0.360235,0
s1,1,0.5845,0.299016,0
b5,1,0.59245,0.286534,0
p7,1,0.59955,0.275676,0
v4,1,0.649239,0.20686,0
p1,1,0.662468,0.190539,0
d3,1,0.778577,0.079059,0
s4,1,0.799392,0.064584,0
a8,1,0.920632,0.009928,0
a7,1,1.0,0.0,0
