Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,69.20479,1
p3,1,0.0,35.310307,1
p7,1,0.0,32.407445,1
p8,1,1e-06,25.204998,1
p4,1,1e-06,24.663191,1
n5,1,1e-06,23.4166,1
s8,1,2e-06,22.354181,1
n4,1,8e-06,19.969353,1
p6,1,6.5e-05,15.964519,1
a5,1,0.000291,13.130382,1
p2,1,0.000416,12.457623,1
s6,1,0.000488,12.159722,1
s2,1,0.000511,12.074759,1
p5,1,0.000891,11.041474,1
v1,1,0.001409,10.19336,1
v4,1,0.001764,9.780136,1
u3,1,0.00216,9.408561,1
s7,1,0.002463,9.167566,1
r3,1,0.007419,7.168722,1
r4,1,0.007977,7.038535,1
s5,1,0.012714,6.208504,0
n6,1,0.015172,5.896366,0
u2,1,0.015476,5.861473,0
n1,1,0.023997,5.094871,0
p12,1,0.026145,4.946373,0
a3,1,0.035044,4.443051,0
v3,1,0.037367,4.333587,0
s3,1,0.038603,4.278235,0
v2,1,0.04265,4.109204,0
d4,1,0.051333,3.797365,0
d1,1,0.068639,3.315262,0
d5,1,0.079893,3.067077,0
r1,1,0.085139,2.963969,0
a4,1,0.119598,2.422574,0
a2,1,0.151861,2.05346,0
u4,1,0.160561,1.968935,0
s1,1,0.207945,1.585675,0
n3,1,0.263235,1.251666,0
a1,1,0.498208,0.458753,0
n2,1,0.511427,0.431147,0
a7,1,0.600762,0.273849,0
b2,1,0.601198,0.273193,0
b3,1,0.601198,0.273193,0
r2,1,0.621635,0.243576,0
a8,1,0.624434,0.239685,0
b5,1,0.635753,0.22434,0
b4,1,0.650216,0.205628,0
p1,1,0.673217,0.177862,0
d3,1,0.871142,0.026311,0
u1,1,0.881836,0.022094,0
d2,1,0.918336,0.010512,0
a6,1,0.944612,0.004827,0
s4,1,0.996556,1.9e-05,0
