Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,143.82206,1
p11,1,0.0,52.777236,1
p2,1,0.0,36.124627,1
n5,1,0.0,29.138475,1
p8,1,0.0,26.712435,1
r4,1,0.0,25.347636,1
s8,1,2e-06,22.79643,1
p7,1,2e-06,22.359757,1
n6,1,3e-06,22.035233,1
p4,1,5e-06,20.884096,1
s7,1,8e-06,19.881774,1
a3,1,9e-06,19.77186,1
r3,1,1.1e-05,19.394291,1
s2,1,5.4e-05,16.307922,1
a5,1,7.4e-05,15.693161,1
r1,1,0.000175,14.082444,1
v4,1,0.000275,13.233071,1
s3,1,0.000276,13.225353,1
p3,1,0.000406,12.505999,1
v1,1,0.000634,11.67468,1
s6,1,0.000812,11.213468,1
s5,1,0.002047,9.506472,1
p6,1,0.002434,9.189481,1
n4,1,0.002985,8.816809,1
r2,1,0.003226,8.674819,1
v2,1,0.004363,8.126251,1
d1,1,0.004488,8.075087,1
a7,1,0.008953,6.832217,1
b5,1,0.009064,6.810133,1
a6,1,0.015687,5.837572,0
d5,1,0.018737,5.525881,0
u2,1,0.018833,5.516976,0
d4,1,0.022213,5.229042,0
p5,1,0.027756,4.843155,0
d3,1,0.046786,3.953066,0
p12,1,0.049624,3.854103,0
v3,1,0.058362,3.583326,0
u1,1,0.064207,3.425232,0
d2,1,0.069739,3.289153,0
s1,1,0.078226,3.101379,0
n2,1,0.097286,2.749474,0
n3,1,0.153853,2.033623,0
a4,1,0.156615,2.006607,0
a2,1,0.253752,1.302528,0
p1,1,0.477179,0.505304,0
u3,1,0.501621,0.451505,0
a1,1,0.507676,0.438853,0
b3,1,0.638235,0.221057,0
b2,1,0.638235,0.221057,0
n1,1,0.665775,0.186585,0
b4,1,0.692359,0.156543,0
s4,1,0.932181,0.007242,0
a8,1,0.991276,0.00012,0
