Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,266.23982,1
r3,1,0.0,72.411275,1
p2,1,0.0,65.60632,1
v4,1,0.0,58.948844,1
r4,1,0.0,58.727625,1
n6,1,0.0,50.585984,1
p8,1,0.0,35.195012,1
r2,1,0.0,29.843539,1
v2,1,3e-06,22.005961,1
p7,1,5e-06,20.985816,1
r1,1,6e-06,20.576803,1
s8,1,5.7e-05,16.188619,1
v1,1,6e-05,16.095932,1
a6,1,0.000196,13.865791,1
p4,1,0.0003,13.070023,1
d3,1,0.000302,13.06035,1
a7,1,0.000342,12.827435,1
s6,1,0.000634,11.673576,1
s5,1,0.000824,11.186147,1
s2,1,0.000864,11.099439,1
a1,1,0.001252,10.412319,1
p6,1,0.002292,9.299399,1
n2,1,0.005291,7.777261,1
d1,1,0.005715,7.637927,1
n5,1,0.007015,7.269106,1
s7,1,0.007801,7.078588,1
a5,1,0.008226,6.983634,1
s1,1,0.012637,6.219293,0
v3,1,0.016429,5.756401,0
d4,1,0.019307,5.473465,0
p12,1,0.025052,5.020259,0
s3,1,0.029042,4.765098,0
n4,1,0.052715,3.752919,0
d5,1,0.053116,3.740272,0
a3,1,0.07091,3.261831,0
p5,1,0.079006,3.085231,0
p3,1,0.086402,2.940155,0
n3,1,0.098426,2.730862,0
n1,1,0.102654,2.663826,0
u2,1,0.197945,1.657469,0
u1,1,0.253814,1.302188,0
b2,1,0.34623,0.887227,0
b3,1,0.34623,0.887227,0
b5,1,0.532444,0.389724,0
d2,1,0.624936,0.23899,0
a4,1,0.700572,0.147878,0
a8,1,0.725097,0.123661,0
b4,1,0.788999,0.071615,0
a2,1,0.85881,0.031644,0
p1,1,0.922366,0.009497,0
s4,1,0.932031,0.007274,0
u3,1,0.981587,0.000533,0
