Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.000109,14.968112,1
n5,1,0.000945,10.932334,1
a3,1,0.002754,8.963793,1
n1,1,0.00282,8.920538,1
a4,1,0.004622,8.021824,1
p7,1,0.005431,7.730183,1
a5,1,0.008048,7.022807,1
a1,1,0.008215,6.985924,1
p5,1,0.011499,6.386496,0
p4,1,0.020297,5.386162,0
a2,1,0.026623,4.915084,0
s8,1,0.028133,4.819897,0
p6,1,0.030782,4.665093,0
n4,1,0.031692,4.615095,0
p8,1,0.032344,4.580161,0
n6,1,0.038785,4.270261,0
b5,1,0.042727,4.106186,0
d2,1,0.044122,4.051901,0
s3,1,0.060009,3.537123,0
a7,1,0.06701,3.354779,0
u2,1,0.07262,3.222781,0
r2,1,0.1496,2.076329,0
d3,1,0.15882,1.985427,0
s2,1,0.215974,1.530925,0
s7,1,0.218169,1.516373,0
v4,1,0.246778,1.341453,0
u3,1,0.248889,1.329526,0
v2,1,0.365378,0.819323,0
b4,1,0.365527,0.818815,0
u1,1,0.391054,0.735663,0
r3,1,0.407519,0.686027,0
p2,1,0.411271,0.675124,0
d4,1,0.429161,0.625092,0
d1,1,0.495305,0.464981,0
p9,1,0.50909,0.435938,0
n2,1,0.60396,0.269064,0
v1,1,0.612419,0.256668,0
s4,1,0.622349,0.24258,0
s1,1,0.630697,0.231116,0
a6,1,0.669204,0.182535,0
p12,1,0.743788,0.106825,0
a8,1,0.768876,0.086345,0
s6,1,0.783479,0.075509,0
d5,1,0.789905,0.070987,0
r4,1,0.792915,0.06892,0
s5,1,0.811585,0.056826,0
r1,1,0.864197,0.029253,0
p1,1,0.872547,0.025736,0
n3,1,0.87306,0.025527,0
b3,1,0.928048,0.008154,0
b2,1,0.928048,0.008154,0
v3,1,0.931868,0.007309,0
