Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,178.026358,1
p2,1,0.0,65.275254,1
r3,1,0.0,56.470808,1
n6,1,0.0,53.46765,1
r4,1,0.0,48.828836,1
p8,1,0.0,48.20096,1
v4,1,0.0,37.803366,1
p7,1,0.0,35.52466,1
n5,1,0.0,29.363301,1
p4,1,0.0,28.937694,1
n4,1,1e-06,25.063054,1
b1,1,9e-06,19.613867,1
p3,1,2.5e-05,17.794372,1
s8,1,4.5e-05,16.64174,1
v1,1,0.000104,15.059919,1
v2,1,0.000113,14.90921,1
a5,1,0.000194,13.89242,1
r1,1,0.000259,13.346226,1
s6,1,0.000454,12.294543,1
r2,1,0.001067,10.708317,1
p12,1,0.001153,10.563778,1
p6,1,0.001721,9.825451,1
s1,1,0.002593,9.073738,1
a6,1,0.004498,8.070991,1
s7,1,0.004627,8.019571,1
d4,1,0.010566,6.536851,0
d1,1,0.011235,6.427761,0
u2,1,0.012121,6.29308,0
p5,1,0.01329,6.130123,0
d5,1,0.017437,5.651799,0
s2,1,0.021991,5.246502,0
s3,1,0.027034,4.888624,0
a3,1,0.027425,4.863882,0
n2,1,0.029467,4.740134,0
v3,1,0.030188,4.698526,0
s5,1,0.045903,3.985159,0
n3,1,0.065086,3.402784,0
a7,1,0.074203,3.18751,0
a1,1,0.102805,2.66148,0
d3,1,0.107978,2.583567,0
u3,1,0.12114,2.402517,0
b5,1,0.27564,1.188463,0
s4,1,0.292372,1.108666,0
b2,1,0.306149,1.047218,0
b3,1,0.306149,1.047218,0
a8,1,0.309465,1.032959,0
b4,1,0.368469,0.80882,0
u1,1,0.453093,0.562902,0
n1,1,0.585146,0.297989,0
d2,1,0.609224,0.261307,0
a4,1,0.691198,0.157791,0
p1,1,0.818491,0.052664,0
a2,1,0.863981,0.029347,0
