Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,255.020821,1
p2,1,0.0,70.971709,1
n6,1,0.0,55.944033,1
r3,1,0.0,55.469433,1
r4,1,0.0,48.446981,1
p8,1,0.0,48.012047,1
v4,1,0.0,42.868976,1
p7,1,0.0,41.535661,1
n5,1,0.0,39.321926,1
p4,1,0.0,36.325121,1
s8,1,0.0,32.727542,1
s6,1,0.0,27.581137,1
p3,1,0.0,25.608798,1
v1,1,2e-06,22.519455,1
n4,1,3e-06,21.821819,1
s2,1,8e-06,19.963286,1
s7,1,8e-06,19.834243,1
v2,1,1e-05,19.553088,1
a5,1,1.5e-05,18.764922,1
s5,1,4.9e-05,16.467753,1
r1,1,5.9e-05,16.133601,1
r2,1,7.3e-05,15.726962,1
b1,1,0.00017,14.138437,1
p6,1,0.000181,14.013623,1
p12,1,0.000313,12.992436,1
p5,1,0.000593,11.796443,1
d5,1,0.000607,11.753727,1
d1,1,0.000988,10.850046,1
v3,1,0.001028,10.776689,0
a3,1,0.001303,10.338729,0
s3,1,0.001825,9.71767,0
d4,1,0.001903,9.640524,0
a7,1,0.002408,9.209207,0
a6,1,0.002982,8.818433,0
d3,1,0.005309,7.771085,0
s1,1,0.007157,7.233233,0
u2,1,0.011112,6.447278,0
n2,1,0.026192,4.943277,0
n3,1,0.068883,3.309429,0
u3,1,0.101964,2.674549,0
a1,1,0.147343,2.099549,0
b2,1,0.200286,1.640289,0
b3,1,0.200286,1.640289,0
u1,1,0.24452,1.354344,0
a2,1,0.269418,1.219708,0
b5,1,0.306463,1.045858,0
p1,1,0.457192,0.552761,0
a4,1,0.51489,0.424117,0
a8,1,0.56486,0.331358,0
n1,1,0.597866,0.278227,0
u4,1,0.636598,0.223219,0
d2,1,0.751149,0.100568,0
s4,1,0.758199,0.09477,0
b4,1,0.969412,0.00147,0
