Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1.5e-05,18.79131,[632 107] ; [740 219],[597.11896349 141.88103651] ; [774.88103651 184.11896349],1
p9,1,5.2e-05,16.380868,[648  91] ; [768 188],[617.35929204 121.64070796] ; [798.64070796 157.35929204],1
r3,1,0.000267,13.290618,[717  28] ; [893  78],[698.98018648  46.01981352] ; [911.01981352  59.98018648],1
p2,1,0.00226,9.325041,[632 110] ; [769 199],[607.91929825 134.08070175] ; [793.08070175 174.91929825],0
n6,1,0.002996,8.809604,[640 104] ; [780 188],[617.10280374 126.89719626] ; [802.89719626 165.10280374],0
r4,1,0.004992,7.882281,[672  79] ; [831 148],[652.4583815  98.5416185] ; [850.5416185 128.4583815],0
p8,1,0.006468,7.415155,[411 323] ; [472 485],[383.27735068 350.72264932] ; [499.72264932 457.27735068],0
v4,1,0.016158,5.785578,[707  36] ; [895  75],[694.85464098  48.14535902] ; [907.14535902  62.85464098],0
p7,1,0.027613,4.852095,[479 246] ; [576 371],[457.4611244 267.5388756] ; [597.5388756 349.4611244],0
n4,1,0.034306,4.479372,[589 160] ; [724 251],[570.43909513 178.56090487] ; [742.56090487 232.43909513],0
n5,1,0.034836,4.453202,[570 173] ; [699 269],[551.06195207 191.93804793] ; [717.93804793 250.06195207],0
p4,1,0.042759,4.1049,[451 291] ; [540 426],[430.51639344 311.48360656] ; [560.48360656 405.51639344],0
b1,1,0.096452,2.76325,[266 485] ; [385 594],[282.6017341 468.3982659] ; [368.3982659 610.6017341],0
v1,1,0.108038,2.582683,[397 329] ; [485 471],[380.69678954 345.30321046] ; [501.30321046 454.69678954],0
v2,1,0.110042,2.553615,[414 304] ; [505 435],[397.97466828 320.02533172] ; [521.02533172 418.97466828],0
s8,1,0.110653,2.544864,[330 414] ; [393 577],[313.83430572 430.16569428] ; [409.16569428 560.83430572],0
p3,1,0.111718,2.52975,[376 369] ; [452 518],[359.6851312 385.3148688] ; [468.3148688 501.6851312],0
p12,1,0.154481,2.027436,[ 66 674] ; [ 68 897],[ 58.15835777 681.84164223] ; [ 75.84164223 889.15835777],0
a5,1,0.158352,1.989889,[550 200] ; [687 291],[536.89236111 213.10763889] ; [700.10763889 277.89236111],0
r1,1,0.167026,1.909435,[593 154] ; [746 228],[581.1929111 165.8070889] ; [757.8070889 216.1929111],0
s1,1,0.218957,1.511197,[ 21 717] ; [ 38 925],[ 25.5978836 712.4021164] ; [ 33.4021164 929.5978836],0
p5,1,0.225222,1.470787,[ 93 648] ; [103 863],[ 85.08260105 655.91739895] ; [110.91739895 855.08260105],0
s6,1,0.226986,1.459649,[483 249] ; [603 352],[471.22228809 260.77771191] ; [614.77771191 340.22228809],0
p6,1,0.235316,1.408437,[271 463] ; [326 629],[259.44227353 474.55772647] ; [337.55772647 617.44227353],0
r2,1,0.238799,1.387668,[692  48] ; [887  77],[685.71596244  54.28403756] ; [893.28403756  70.71596244],0
a6,1,0.242636,1.365211,[511 237] ; [640 335],[499.67962855 248.32037145] ; [651.32037145 323.67962855],0
d1,1,0.274126,1.195983,[434 317] ; [540 439],[422.81734104 328.18265896] ; [551.18265896 427.81734104],0
d4,1,0.296929,1.087936,[610 137] ; [775 198],[601.50872093 145.49127907] ; [783.49127907 189.50872093],0
u2,1,0.299042,1.078461,[129  89] ; [166 138],[123.19923372  94.80076628] ; [171.80076628 132.19923372],0
n2,1,0.322937,0.977014,[117  37] ; [178  71],[112.72952854  41.27047146] ; [182.27047146  66.72952854],0
v3,1,0.327094,0.960368,[287 435] ; [353 591],[277.35894358 444.64105642] ; [362.64105642 581.35894358],0
s7,1,0.334797,0.930253,[346 373] ; [423 502],[336.32055961 382.67944039] ; [432.67944039 492.32055961],0
s3,1,0.355218,0.854728,[407 325] ; [511 447],[397.61893491 334.38106509] ; [520.38106509 437.61893491],0
a3,1,0.362031,0.830837,[531 218] ; [670 303],[522.38617886 226.61382114] ; [678.61382114 294.38617886],0
n3,1,0.375901,0.784066,[114  40] ; [172  74],[110.11  43.89] ; [175.89  70.11],0
b3,1,0.410224,0.678152,[183 292] ; [211 374],[176.55660377 298.44339623] ; [217.44339623 367.55660377],0
b2,1,0.410224,0.678152,[183 292] ; [211 374],[176.55660377 298.44339623] ; [217.44339623 367.55660377],0
s4,1,0.425144,0.636052,[116 622] ; [166 801],[122.06217009 615.93782991] ; [159.93782991 807.06217009],0
d5,1,0.464674,0.534612,[597 152] ; [763 212],[590.85846868 158.14153132] ; [769.14153132 205.85846868],0
s2,1,0.477828,0.503815,[366 374] ; [462 506],[358.735363 381.264637] ; [469.264637 498.735363],0
u3,1,0.50956,0.43497,[128  91] ; [170 136],[124.30857143  94.69142857] ; [173.69142857 132.30857143],0
a8,1,0.558141,0.342934,[ 95 589] ; [115 778],[ 91.08433735 592.91566265] ; [118.91566265 774.08433735],0
u1,1,0.575662,0.3133,[128 623] ; [157 822],[123.71965318 627.28034682] ; [161.28034682 817.71965318],0
d3,1,0.580496,0.305434,[507 242] ; [647 327],[501.65177017 247.34822983] ; [652.34822983 321.65177017],0
s5,1,0.671897,0.179391,[240 481] ; [303 635],[235.98734177 485.01265823] ; [307.01265823 630.98734177],0
a7,1,0.672855,0.17828,[530 218] ; [681 293],[526.03252033 221.96747967] ; [684.96747967 289.03252033],0
b4,1,0.697116,0.151489,[445 306] ; [571 408],[441.04971098 309.95028902] ; [574.95028902 404.04971098],0
a4,1,0.70756,0.140727,[327 421] ; [417 557],[323.17770035 424.82229965] ; [420.82229965 553.17770035],0
b5,1,0.737771,0.112095,[442 309] ; [584 395],[445.39075145 305.60924855] ; [580.60924855 398.39075145],0
a2,1,0.743973,0.106665,[166 585] ; [210 769],[163.22312139 587.77687861] ; [212.77687861 766.22312139],0
a1,1,0.815043,0.054721,[ 35 716] ; [ 48 931],[ 36.03063584 714.96936416] ; [ 46.96936416 932.03063584],0
n1,1,0.872676,0.025683,[56 97] ; [ 92 154],[56.7518797 96.2481203] ; [ 91.2481203 154.7518797],0
d2,1,0.926033,0.008619,[351 396] ; [455 518],[350.04767442 396.95232558] ; [455.95232558 517.04767442],0
p1,1,0.948626,0.004152,[ 65 678] ; [ 84 886],[ 64.627554 678.372446] ; [ 84.372446 885.627554],0
