Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,31.35228,[387  88] ; [490 244],[344.56162117 130.43837883] ; [532.43837883 201.56162117],1
p4,1,0.000147,14.411934,[350 132] ; [466 284],[319.24675325 162.75324675] ; [496.75324675 253.24675325],1
p9,1,0.00017,14.137875,[423  58] ; [707  45],[440.81914031  40.18085969] ; [689.18085969  62.81914031],1
p6,1,0.000397,12.547515,[231 248] ; [283 462],[201.14869281 277.85130719] ; [312.85130719 432.14869281],1
p3,1,0.000678,11.548331,[299 184] ; [391 360],[270.07293355 212.92706645] ; [419.92706645 331.07293355],1
p2,1,0.01328,6.131449,[436  47] ; [641 109],[421.89051095  61.10948905] ; [655.10948905  94.89051095],0
p5,1,0.026456,4.925973,[ 85 399] ; [ 97 651],[ 71.5 412.5] ; [110.5 637.5],0
p1,1,0.132415,2.263964,[ 57 424] ; [ 69 682],[ 49.19318182 431.80681818] ; [ 76.80681818 674.19318182],0
p12,1,0.515838,0.422208,[ 49 433] ; [ 68 683],[ 45.73722628 436.26277372] ; [ 71.26277372 679.73722628],0
b1,1,0.632483,0.228708,[186 299] ; [279 475],[182.02179177 302.97820823] ; [282.97820823 471.02179177],0
p11,1,0.664024,0.188672,[411  74] ; [632 122],[408.27683616  76.72316384] ; [634.72316384 119.27683616],0
