Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,110.138686,[ 53 322] ; [231 248],[124.70725995 250.29274005] ; [159.29274005 319.70725995],1
p4,1,0.0,95.852656,[149 229] ; [350 132],[219.32790698 158.67209302] ; [279.67209302 202.32790698],1
p3,1,0.0,89.440768,[111 266] ; [299 184],[179.73255814 197.26744186] ; [230.26744186 252.73255814],1
p2,1,0.0,85.457601,[244 135] ; [436  47],[298.97911833  80.02088167] ; [381.02088167 101.97911833],1
p10,1,0.0,52.895453,[244 129] ; [415  65],[288.16764361  84.83235639] ; [370.83235639 109.16764361],1
p11,1,0.0,45.941649,[246 133] ; [411  74],[288.19791667  90.80208333] ; [368.80208333 116.19791667],1
p9,1,0.0,33.188128,[267 102] ; [423  58],[299.54117647  69.45882353] ; [390.45882353  90.54117647],1
p5,1,0.0,26.640042,[ 22 354] ; [ 85 399],[ 46.78139535 329.21860465] ; [ 60.21860465 423.78139535],1
p12,1,0.068636,3.315345,[ 25 351] ; [ 49 433],[ 32.42890443 343.57109557] ; [ 41.57109557 440.42890443],0
p1,1,0.222849,1.485933,[ 35 343] ; [ 57 424],[ 40.48428405 337.51571595] ; [ 51.51571595 429.48428405],0
b1,1,0.977993,0.000761,[145 234] ; [186 299],[145.19560185 233.80439815] ; [185.80439815 299.19560185],0
