Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,94.800715,[194 289] ; [522 244],[276.88390713 206.11609287] ; [439.11609287 326.88390713],1
p4,1,0.0,59.860819,[201 290] ; [493 288],[267.88836478 223.11163522] ; [426.11163522 354.88836478],1
p3,1,0.0,41.732887,[162 329] ; [403 380],[217.75117739 273.24882261] ; [347.24882261 435.75117739],1
p6,1,0.0,41.626194,[104 383] ; [299 472],[156.01033386 330.98966614] ; [246.98966614 524.01033386],1
p10,1,0.0,37.574643,[330 156] ; [641 133],[374.52857143 111.47142857] ; [596.47142857 177.52857143],1
p11,1,0.0,36.573041,[323 170] ; [632 152],[368.68833203 124.31166797] ; [586.31166797 197.68833203],1
p9,1,0.0,35.304501,[354 130] ; [669 104],[393.89976134  90.10023866] ; [629.10023866 143.89976134],1
p5,1,1.2e-05,19.09533,[ 23 464] ; [ 94 688],[ 44.90070922 442.09929078] ; [ 72.09929078 709.90070922],1
p12,1,0.040754,4.186233,[ 23 468] ; [ 59 719],[ 31.72734437 459.27265563] ; [ 50.27265563 727.72734437],0
p1,1,0.089018,2.892036,[ 30 462] ; [ 68 713],[ 37.87588374 454.12411626] ; [ 60.12411626 720.87588374],0
b1,1,0.160348,1.970945,[203 290] ; [292 492],[191.10023493 301.89976507] ; [303.89976507 480.10023493],0
