Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,26.029109,1
p3,1,0.001393,10.21561,0
p7,1,0.007326,7.191271,0
n5,1,0.007752,7.089846,0
s8,1,0.012451,6.245536,0
p4,1,0.013765,6.067972,0
s7,1,0.036828,4.358329,0
p6,1,0.041236,4.166291,0
s2,1,0.043398,4.079841,0
a5,1,0.04372,4.067343,0
n4,1,0.058571,3.577382,0
a3,1,0.062395,3.472559,0
p8,1,0.072396,3.227847,0
s6,1,0.112059,2.524943,0
p11,1,0.118087,2.442513,0
u3,1,0.123269,2.375291,0
p5,1,0.12763,2.321101,0
p2,1,0.12764,2.320973,0
a4,1,0.147706,2.095778,0
u2,1,0.152634,2.045728,0
s3,1,0.164007,1.936889,0
s5,1,0.174371,1.844956,0
a1,1,0.181759,1.783179,0
n1,1,0.183979,1.765188,0
v1,1,0.188441,1.729762,0
v4,1,0.226992,1.459613,0
d2,1,0.302356,1.063773,0
a2,1,0.323935,0.972994,0
r4,1,0.353343,0.861414,0
b5,1,0.361321,0.833297,0
d4,1,0.365025,0.820532,0
d1,1,0.378075,0.77695,0
r1,1,0.390451,0.737537,0
d5,1,0.459376,0.547414,0
p12,1,0.521484,0.410957,0
n6,1,0.53025,0.393913,0
a7,1,0.547251,0.362265,0
n3,1,0.550848,0.355801,0
v3,1,0.552978,0.35201,0
u4,1,0.556111,0.346483,0
s1,1,0.628152,0.234576,0
p1,1,0.67954,0.170645,0
a6,1,0.698562,0.149973,0
d3,1,0.742311,0.108106,0
r3,1,0.746181,0.104768,0
b4,1,0.781367,0.077028,0
u1,1,0.79828,0.065318,0
n2,1,0.844834,0.038304,0
r2,1,0.854873,0.033454,0
v2,1,0.881366,0.022272,0
s4,1,0.929263,0.00788,0
b3,1,0.993426,6.8e-05,0
b2,1,0.993426,6.8e-05,0
a8,1,0.996466,2e-05,0
