Feature,DoF,P Value,Chi Square,Is Significant
d2,1,0.001021,10.788395,0
b2,1,0.001222,10.456315,0
b3,1,0.001222,10.456315,0
s8,1,0.003481,8.536679,0
a2,1,0.005889,7.584055,0
d1,1,0.006198,7.491776,0
u1,1,0.010555,6.538708,0
s7,1,0.011316,6.415025,0
s3,1,0.012783,6.198954,0
s2,1,0.017979,5.598231,0
a4,1,0.02365,5.120094,0
v1,1,0.02796,4.830515,0
b1,1,0.036109,4.391953,0
a1,1,0.039077,4.257517,0
s6,1,0.043456,4.07759,0
n1,1,0.052762,3.751434,0
p2,1,0.055465,3.668059,0
n5,1,0.069291,3.299726,0
a3,1,0.079843,3.068103,0
p5,1,0.090627,2.863209,0
p12,1,0.096852,2.75663,0
a5,1,0.120337,2.412929,0
v3,1,0.130012,2.292358,0
d4,1,0.148501,2.087585,0
s4,1,0.157977,1.993481,0
a8,1,0.171088,1.87338,0
n4,1,0.234829,1.411369,0
p4,1,0.240863,1.375533,0
n6,1,0.26334,1.251111,0
p6,1,0.275426,1.18952,0
v2,1,0.290053,1.119376,0
r1,1,0.311459,1.024477,0
d5,1,0.337586,0.919577,0
p7,1,0.418919,0.653347,0
n2,1,0.420029,0.650233,0
b4,1,0.462093,0.540821,0
s5,1,0.462734,0.539273,0
p3,1,0.483128,0.491795,0
n3,1,0.518362,0.417151,0
s1,1,0.590367,0.289772,0
b5,1,0.59116,0.288536,0
d3,1,0.597991,0.278037,0
p11,1,0.647895,0.208564,0
p8,1,0.702669,0.14571,0
a7,1,0.765295,0.089123,0
u2,1,0.782768,0.076018,0
u3,1,0.804707,0.061137,0
p9,1,0.854418,0.033667,0
a6,1,0.875608,0.024505,0
v4,1,0.900628,0.015592,0
p1,1,0.901326,0.015373,0
