Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.006756,7.336768,0
p11,1,0.010204,6.598909,0
n6,1,0.021281,5.303617,0
r3,1,0.031768,4.61099,0
a7,1,0.052412,3.762566,0
r2,1,0.053727,3.721172,0
r4,1,0.063237,3.450383,0
p10,1,0.105563,2.619416,0
d3,1,0.106869,2.599927,0
a6,1,0.130048,2.291928,0
a1,1,0.132506,2.262892,0
n1,1,0.133261,2.254103,0
p2,1,0.149147,2.080954,0
v4,1,0.162102,1.954504,0
v2,1,0.166158,1.917267,0
p3,1,0.204119,1.612657,0
u3,1,0.320089,0.988581,0
a4,1,0.38085,0.767957,0
d5,1,0.400785,0.705971,0
b3,1,0.401449,0.703982,0
b2,1,0.401449,0.703982,0
d1,1,0.402893,0.699675,0
r1,1,0.453848,0.561023,0
p12,1,0.455474,0.556994,0
n2,1,0.465919,0.531638,0
b5,1,0.475218,0.509817,0
d2,1,0.492103,0.471925,0
s6,1,0.508287,0.437592,0
p6,1,0.533987,0.386799,0
v3,1,0.542826,0.370327,0
u1,1,0.576294,0.312265,0
d4,1,0.578976,0.307893,0
p8,1,0.58153,0.303767,0
a3,1,0.623183,0.24142,0
p7,1,0.631369,0.230209,0
v1,1,0.63825,0.221038,0
u2,1,0.652855,0.20232,0
s1,1,0.698846,0.149675,0
b4,1,0.800333,0.063967,0
p5,1,0.805805,0.060438,0
n4,1,0.807677,0.059255,0
n5,1,0.857568,0.03221,0
a8,1,0.861974,0.030228,0
s4,1,0.862324,0.030073,0
a2,1,0.867413,0.027871,0
p4,1,0.871231,0.026275,0
a5,1,0.878782,0.02326,0
s8,1,0.88106,0.022388,0
s5,1,0.910116,0.012745,0
s7,1,0.926579,0.008492,0
p1,1,0.936067,0.006434,0
n3,1,0.986343,0.000293,0
s3,1,0.994411,4.9e-05,0
s2,1,0.998829,2e-06,0
