Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.000363,12.712564,1
b1,1,0.018256,5.571427,0
p7,1,0.027758,4.843052,0
p11,1,0.028584,4.792478,0
u1,1,0.034695,4.460123,0
n1,1,0.119412,2.425022,0
v4,1,0.156154,2.011085,0
a4,1,0.262013,1.25809,0
p9,1,0.284355,1.146156,0
a6,1,0.342277,0.901882,0
v3,1,0.36331,0.826419,0
p3,1,0.373637,0.791534,0
s6,1,0.435738,0.607479,0
s7,1,0.438202,0.600985,0
s2,1,0.495661,0.464215,0
b3,1,0.521246,0.411428,0
b2,1,0.521246,0.411428,0
p1,1,0.521556,0.410816,0
a2,1,0.530369,0.393685,0
p6,1,0.533207,0.388276,0
p4,1,0.557822,0.343489,0
v1,1,0.571258,0.320582,0
s3,1,0.617338,0.249626,0
a5,1,0.619267,0.246899,0
v2,1,0.649756,0.206208,0
b4,1,0.678458,0.171867,0
b5,1,0.70077,0.147672,0
a7,1,0.72642,0.122424,0
n5,1,0.740582,0.109615,0
a3,1,0.780179,0.077889,0
u2,1,0.782768,0.076018,0
p8,1,0.790881,0.070314,0
u3,1,0.804707,0.061137,0
n6,1,0.845207,0.038118,0
s8,1,0.852327,0.034652,0
d3,1,0.893549,0.017906,0
n3,1,0.94816,0.004227,0
n2,1,0.952557,0.00354,0
