Feature,DoF,P Value,Chi Square,Is Significant
a8,1,0.029273,4.751515,0
s2,1,0.110149,2.552083,0
p2,1,0.163187,1.944444,0
p7,1,0.197796,1.658574,0
p10,1,0.215508,1.534035,0
d3,1,0.291841,1.111111,0
d2,1,0.306488,1.045752,0
s3,1,0.306488,1.045752,0
a1,1,0.306488,1.045752,0
b4,1,0.36131,0.833333,0
p6,1,0.36131,0.833333,0
v3,1,0.398025,0.714286,0
s5,1,0.410117,0.678462,0
b5,1,0.443939,0.586081,0
p3,1,0.456057,0.555556,0
p8,1,0.456057,0.555556,0
p11,1,0.493563,0.46875,0
p12,1,0.493563,0.46875,0
a4,1,0.550097,0.357143,0
s7,1,0.648077,0.208333,0
s8,1,0.648077,0.208333,0
r1,1,0.683406,0.166317,0
n4,1,0.683406,0.166317,0
a7,1,0.690328,0.15873,0
a6,1,0.690328,0.15873,0
d5,1,0.760907,0.092593,0
u1,1,0.852179,0.034722,0
p5,1,0.864591,0.029082,0
v2,1,0.949272,0.004048,0
b3,1,1.0,0.0,0
p4,1,1.0,0.0,0
a2,1,1.0,0.0,0
b2,1,1.0,0.0,0
