Feature,DoF,P Value,Chi Square,Is Significant
p11,1,0.008972,6.828472,1
u3,1,0.01567,5.839535,0
a6,1,0.023966,5.097067,0
p3,1,0.035007,4.444835,0
a7,1,0.035227,4.434143,0
r3,1,0.053187,3.738019,0
r4,1,0.059275,3.557545,0
p2,1,0.072854,3.217519,0
r2,1,0.084195,2.981997,0
u4,1,0.091322,2.850918,0
n1,1,0.121243,2.401186,0
n6,1,0.125124,2.351983,0
p9,1,0.131661,2.272812,0
b5,1,0.133688,2.249154,0
d3,1,0.148077,2.091948,0
a3,1,0.171626,1.868687,0
r1,1,0.185723,1.751227,0
u1,1,0.202617,1.623408,0
a1,1,0.274391,1.194662,0
n4,1,0.289157,1.123544,0
d2,1,0.34208,0.902622,0
p6,1,0.362212,0.830208,0
s3,1,0.414687,0.665323,0
v2,1,0.426381,0.632662,0
n2,1,0.431952,0.617569,0
s6,1,0.436172,0.606332,0
p5,1,0.480841,0.496954,0
d1,1,0.534314,0.386181,0
v4,1,0.5392,0.377024,0
p8,1,0.543222,0.369601,0
p7,1,0.601608,0.272577,0
p4,1,0.604742,0.267903,0
u2,1,0.608888,0.261797,0
s2,1,0.704125,0.144216,0
s8,1,0.704238,0.144101,0
b2,1,0.757097,0.095664,0
b3,1,0.757097,0.095664,0
s4,1,0.763498,0.090535,0
s1,1,0.789169,0.071498,0
s7,1,0.809865,0.057888,0
a5,1,0.865456,0.028707,0
a4,1,0.866292,0.028349,0
d4,1,0.867257,0.027937,0
b4,1,0.867877,0.027674,0
v1,1,0.889118,0.019438,0
n3,1,0.890167,0.019069,0
d5,1,0.913893,0.011692,0
a2,1,0.923662,0.009182,0
a8,1,0.934574,0.006739,0
n5,1,0.951852,0.003646,0
p1,1,0.955455,0.00312,0
v3,1,0.978447,0.00073,0
p12,1,0.985623,0.000325,0
s5,1,0.992347,9.2e-05,0
