Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,381.728096,1
p11,1,0.0,117.873225,1
p2,1,0.0,68.307615,1
n6,1,0.0,57.701787,1
r4,1,0.0,52.873275,1
p8,1,0.0,46.909227,1
v4,1,0.0,45.906499,1
n5,1,0.0,45.526429,1
r3,1,0.0,44.24452,1
p7,1,0.0,41.304287,1
s8,1,0.0,39.748252,1
p4,1,0.0,39.581982,1
s6,1,0.0,38.291832,1
s2,1,0.0,30.178758,1
s7,1,0.0,28.267999,1
p3,1,0.0,28.023746,1
v1,1,1e-06,25.231395,1
a5,1,1e-06,23.319807,1
n4,1,3e-06,21.883883,1
r2,1,5e-06,20.989738,1
s5,1,5e-06,20.8796,1
v2,1,7e-06,20.300572,1
r1,1,8e-06,20.058456,1
d5,1,1.7e-05,18.547389,1
p6,1,4.4e-05,16.673854,1
d1,1,6.8e-05,15.8525,1
a7,1,0.000206,13.774775,1
d4,1,0.00035,12.780565,1
a3,1,0.00045,12.310487,1
s3,1,0.000487,12.162987,1
p12,1,0.000551,11.932955,1
p5,1,0.001027,10.778886,1
d3,1,0.001118,10.6212,1
v3,1,0.001121,10.615875,1
b1,1,0.001717,9.829599,1
a6,1,0.004615,8.024341,1
s1,1,0.008622,6.899548,1
u2,1,0.009426,6.740336,1
n2,1,0.019,5.50152,0
n3,1,0.071384,3.250913,0
a1,1,0.07548,3.159636,0
u3,1,0.099056,2.720671,0
u1,1,0.122192,2.388993,0
a2,1,0.173971,1.848391,0
b2,1,0.253152,1.305825,0
b3,1,0.253152,1.305825,0
p1,1,0.314276,1.012621,0
b5,1,0.334845,0.93007,0
s4,1,0.361644,0.832176,0
a4,1,0.389532,0.740401,0
b4,1,0.795427,0.067221,0
n1,1,0.805933,0.060357,0
a8,1,0.907292,0.013562,0
d2,1,0.933236,0.007018,0
